Tower sampling points:
-0.954388 -0.079448 -7.021027
-0.461834 0.947082 -10.603485
0.623702 -1.097891 -8.197296
0.710127 0.836174 -9.849579
-1.714356 -0.101218 -6.816437
0.567131 -0.992601 -6.894379
1.337823 0.594793 -6.815582
-0.901699 -0.173595 -3.817230
-0.861116 0.755165 -8.834686
-2.143364 1.650925 -4.288910
-0.561701 0.301194 -1.362579
0.502852 -0.891964 -5.669708
-1.366395 0.506002 -6.522797
0.939372 -0.234685 -10.585785
0.034340 0.474305 -6.476715
-1.091672 -0.350079 -8.755524
-0.941791 -1.125505 -6.251434
0.317140 -0.112929 -3.292023
1.503837 -0.140952 -6.545990
-1.313879 -0.429100 -2.462921
2.182208 -0.093771 -7.557281
-0.174904 -0.254996 -3.949127
0.627905 0.191596 -7.691132
-1.590899 -0.913320 -7.651581
-0.431019 -0.468253 -0.584991
-2.175094 0.292670 -7.146820
-0.691043 -0.700759 -10.248505
0.053071 -0.926240 -6.359283
0.231925 -1.176707 -10.073822
0.482089 -0.279490 -4.600433
-2.978789 -0.966540 -8.370026
3.105673 -0.168419 -7.712128
0.491608 0.386836 -5.076080
-0.510476 -1.010324 -7.965302
0.075832 0.359356 -8.031586
0.947103 -1.194287 -10.604279
0.141111 0.227957 -0.515717
1.334809 -0.600438 -7.055206
-1.146153 0.297037 -10.067596
-1.477837 0.130461 -3.015717
1.976433 0.566933 -7.479828
-0.305723 -0.851457 0.015594
-0.636347 -0.168810 -1.840485
-0.462559 -1.116446 -9.042206
0.320285 0.912381 -10.479828
0.717322 0.394975 -6.913483
-0.483557 -1.069671 -1.125580
0.576124 -0.626383 -7.672394
-2.241628 -0.433439 -2.875336
-3.342057 1.580458 -7.556915
0.621518 0.198999 -5.741608
-0.998087 -0.657590 -2.979706
-1.042273 0.674138 -7.730621
2.882841 1.232456 -7.667694
-0.231843 -0.413900 -3.334930
2.507731 0.396901 -7.174225
-0.296442 0.404410 -3.022491
-0.936381 0.171206 -5.943695
0.235393 -1.176098 -9.385834
-1.292772 -1.963011 -4.622528
-2.845606 -0.313840 -4.042877
-0.529897 0.521821 -4.973419
0.084677 0.178176 0.109711
-0.482347 -0.784430 -4.095123
-0.318899 -0.795197 -5.107819
-0.216947 -0.602129 -1.767731
0.297815 0.662868 -9.416229
-0.535476 0.768196 -9.523529
0.096800 0.808523 -8.435577
-0.810002 0.433460 -10.583832
0.867563 -0.672292 -9.558197
-0.656205 0.014011 -2.424591
-1.390151 -0.017353 -7.648712
3.204806 -1.074576 -8.115997
-0.778408 -1.270617 -10.084930
-0.842387 -0.382213 -5.027435
0.779633 0.225657 -8.728424
0.430589 -0.807716 -5.076508
-1.083682 -1.035468 -8.126495
0.647612 -0.948223 -6.285187
0.292138 0.276195 -2.188080
-2.339023 0.034411 -3.287018
-0.069751 -0.087215 -2.662384
0.069635 -0.312575 -10.489777
-0.732909 0.787709 -10.108124
-1.149939 -0.185001 -9.737030
-2.039785 -0.646460 -7.105621
0.762398 0.782790 -7.578583
-0.122917 -1.007734 -6.957123
1.584343 0.240845 -7.205109
3.276065 -0.557868 -7.310883
0.767055 0.248748 -9.330536
-1.994491 0.394086 -7.685822
0.237132 0.403897 -3.538177
-1.123863 -0.938163 -4.076202
0.908977 0.291675 -10.329926
-0.317770 0.159360 -4.320282
-3.107907 -0.540421 -9.180389
-1.126975 -1.420907 -4.883392
-0.556194 -0.547839 -7.538422
-0.567453 0.554826 -5.559906
0.005622 -0.098320 -1.553497
0.628069 -0.693574 -8.636505
-0.806658 0.399536 -3.322479
-0.946734 0.624912 -3.946381
-0.957318 -0.057275 -6.456024
-0.908058 -0.940151 -6.804108
-0.186728 0.662914 -7.611908
3.290952 0.438153 -7.651337
-0.094033 -0.735234 -10.168182
0.759472 -0.525723 -10.081696
-2.976342 0.526408 -9.036591
-0.448521 0.062983 0.019379
2.565834 -0.491709 -7.589935
-3.123049 1.421600 -8.668304
0.438573 -0.703605 -4.255890
2.548606 -0.139032 -7.018219
-0.055952 -0.555853 -2.343719
-0.407284 0.624606 -0.089386
-2.773505 -1.297065 -7.989105
-1.196893 -0.886361 -10.176727
-1.043297 -0.568455 -7.239410
-2.456455 -0.346169 -7.589508
-0.479672 -0.846658 -6.209808
-0.906775 0.532793 -6.802826
-1.280590 0.176226 -10.591827
-0.314606 -0.598787 -2.806732
-0.291638 0.680932 -6.842682
-1.507492 1.419366 -4.057526
-0.921469 -0.908406 -5.737885
0.307045 0.658851 -6.051483
0.041624 0.461009 -4.046478
0.590416 -0.035804 -6.644989
-1.781247 -0.301331 -2.658905
0.408170 0.246517 -4.568512
-1.240902 -0.717130 -6.471832
-0.633383 -1.125536 -8.505890
-0.910251 0.107733 -7.500519
-1.105603 -0.472009 -9.279388
0.122780 -1.060160 -8.038483
-1.137599 -0.247458 -3.365326
0.315490 -1.265021 -10.583221
1.806234 -0.293146 -7.241486
-2.786158 -0.004763 -3.569733
1.581594 -0.709184 -7.550507
-0.586246 -0.050842 -0.920990
-1.144700 0.768078 -8.261078
0.161000 -0.450806 -7.440826
-2.553209 0.119593 -4.448334
0.165246 0.240857 -7.498993
1.100702 0.162126 -7.521881
-0.931420 -1.125059 -9.223114
-1.781605 0.400111 -6.853729
3.110221 -1.452932 -8.544525
-0.300959 0.388630 -0.911530
0.280043 -0.455344 -5.792999
2.729996 0.054233 -7.463287
-0.477243 -0.743798 -4.626129
-1.566396 0.124264 -2.507904
0.521650 -1.075796 -7.446014
1.033662 -0.453800 -7.578827
0.003245 -0.725443 -4.003082
-0.514421 -0.416897 -0.098297
-2.744258 0.658036 -7.616486
0.309002 0.741692 -7.772736
0.334349 0.645083 -8.861786
0.372022 -0.582192 -6.699493
-1.542654 -0.464451 -7.274628
2.262091 -0.776714 -7.185394
-0.716035 -0.150350 -4.294281
-1.033258 0.339268 -2.891388
0.310118 -1.068383 -8.734833
0.943436 -0.720707 -10.493317
0.068056 -0.774288 -5.427399
-0.054459 0.516464 -5.118500
0.945616 -0.862358 -7.165985
1.013215 0.683964 -7.160980
-0.248878 0.341812 -2.550201
-0.927882 -1.062978 -4.533783
-0.231551 0.578322 -6.009308
0.141317 -0.538408 -1.448883
0.689833 -1.134680 -9.503387
-2.493507 0.015265 -2.816620
-0.476579 0.659052 -8.580109
2.793072 0.853295 -8.662079
-0.841499 0.079516 -4.851776
0.544597 0.100660 -6.192535
-1.108046 -0.882588 -7.601593
1.833807 0.172443 -7.712799
-0.287829 -0.649497 -0.993805
-0.900848 -0.488586 -6.689423
0.203877 0.297275 -1.692780
0.862041 -0.716022 -6.659882
0.299827 -0.173304 -2.397430
-3.133863 -1.332417 -8.642303
-1.152792 0.454679 -9.623627
-0.754639 -1.068450 -10.563629
-0.072501 0.703041 -10.611115
0.172242 -0.618227 -3.261322
2.940462 -0.641810 -8.994904
-0.920860 0.696828 -9.287628
0.357773 -0.337338 -3.974701
-1.083815 0.114249 -8.806305
-1.972668 -0.217377 -3.171722
-0.707385 -0.383675 -3.380524
-3.050753 1.338732 -7.802582
1.628421 0.308531 -6.588409
3.704870 -0.417416 -7.540985
-0.018049 -0.340206 0.241119
0.666178 0.276687 -8.265900
-0.328941 0.256671 -7.866486
-1.250836 -0.391908 -8.234528
1.557382 -0.579101 -6.626434
-1.471017 0.433874 -7.738312
0.227650 -0.743521 -7.089020
0.578761 -0.660982 -8.122101
-0.794814 -0.371249 -2.684906
-0.016008 -0.019757 -3.605988
0.055044 -0.213802 -0.599518
-0.867472 -0.581586 -3.989594
-0.547939 0.532953 -4.219330
0.254950 0.529534 -9.901520
-0.230292 0.061284 0.426788
3.156239 0.261746 -9.064117
-0.526966 0.324204 -6.716217
0.299061 0.598601 -6.811432
-0.200553 -0.595263 -7.093414
-0.436634 -0.501275 -10.548798
-1.228790 -0.876974 -10.615997
-1.092143 0.258808 -7.876007
0.101949 -0.860048 -5.922089
0.689315 0.729948 -8.615387
-0.862669 -0.261203 -5.450287
1.136109 0.403735 -6.478912
0.454611 0.545886 -5.531403
2.839168 1.576778 -8.083099
-2.211430 0.011712 -7.534515
-2.098932 -0.694104 -7.579681
-2.461394 -0.686926 -4.812592
-0.619318 -0.632344 -1.924530
-1.126186 -0.744014 -8.460480
-0.295771 -0.678665 -3.695221
-0.385023 -1.050586 -7.553192
-0.782392 0.242513 -3.834198
-0.300692 -1.194176 -10.103485
0.860647 0.409549 -9.743317
-0.280240 -0.035620 -3.136993
0.117723 -0.118926 -4.440826
-0.699552 0.372140 -2.192535
-1.911009 -1.174798 -4.755707
-1.970230 0.222213 -3.117218
0.315275 -0.074895 -2.848907
0.594766 0.587128 -10.558380
-0.652511 0.375174 -2.684601
0.649149 -0.736897 -9.197601
-0.162699 0.291081 -0.218536
-0.601700 -0.836869 -5.467926
0.587047 -0.207716 -7.550018
-0.852158 -0.766717 -4.830292
0.425446 -0.016367 -4.926910
-1.306259 0.361602 -6.917389
-1.055739 -0.612713 -3.561615
-1.277581 -0.208234 -2.864288
-0.624443 0.700879 -7.668121
-1.731878 -0.521457 -6.823090
0.665477 0.159280 -7.274200
1.780303 -0.703861 -7.166901
0.737850 0.869365 -10.277802
3.381063 0.115183 -7.398590
0.101098 0.347017 -3.146637
-1.402279 -1.510762 -4.573517
-1.015235 0.502890 -7.353790
-2.953480 -0.903936 -7.889801
-1.401226 -0.457084 -7.690826
-2.511365 0.897053 -4.905121
-0.470765 0.261747 -7.477997
3.398023 -1.389620 -7.899811
-1.187656 -1.182555 -9.870819
-1.683287 0.132205 -7.154510
-0.535345 -0.922705 -7.012909
2.295280 0.306943 -7.584503
2.984247 -0.586549 -7.597809
0.027833 -0.298464 -3.037201
-1.262865 -0.447918 -6.876495
0.832422 0.764559 -9.449005
1.927583 -0.404801 -7.613617
-0.014057 -0.712256 -6.696991
1.071066 0.208759 -6.980133
3.538522 0.684422 -7.445709
-0.335158 0.870874 -10.226410
-0.881320 0.557749 -5.814484
0.374553 0.519457 -4.267914
0.583298 -1.126984 -10.313995
3.050178 1.591136 -7.591705
-0.565060 0.290567 -1.771515
0.758703 -0.207279 -8.715302
-1.092623 0.487104 -8.649200
-0.849310 -0.748480 -6.346832
-1.137237 0.806237 -10.039398
-0.565357 0.760613 -9.117523
0.698889 -1.087579 -8.603180
-0.837102 0.836103 -10.527985
-0.587416 -0.670742 -3.087494
0.187089 -0.091899 -1.050079
-0.082416 0.721925 -8.091888
2.933025 0.286357 -7.731720
-0.040502 0.083740 -10.502777
-0.340097 -0.318095 -2.480377
-0.952745 -0.287741 -7.501190
-0.559006 -0.959446 -6.591888
0.622765 0.632055 -7.218903
-1.056971 0.563623 -6.286407
1.673731 -0.039629 -6.944183
0.421929 -0.779537 -4.648224
-0.702718 -0.844154 -9.884186
-1.110982 -0.027054 -10.304108
-0.088407 0.804608 -9.526825
-0.635584 -1.218732 -9.465790
-0.578244 -0.121485 -0.344330
-1.192769 0.136508 -3.399078
0.608242 -1.006696 -7.817780
-0.500638 -0.081874 -1.361603
-0.151556 0.294962 -1.537628
-1.842545 1.885230 -4.219330
-0.521107 -0.392909 -4.055511
0.025303 0.077006 -3.997528
-0.431923 0.502584 -4.599091
0.444992 0.138585 -5.402130
-0.857245 0.582737 -4.711517
0.058786 -1.196103 -9.728119
-1.351995 1.086563 -3.910431
0.036730 -0.111833 -2.124115
0.344040 0.850690 -10.102203
-0.145596 -0.096130 -0.233795
-0.391619 -0.057511 -3.541229
1.232136 -0.926454 -6.883698
0.523657 0.354651 -6.531403
-2.273146 1.390823 -4.570404
-0.220097 0.551459 -7.249481
0.528999 -0.194257 -5.671600
3.047235 0.413517 -7.356781
0.826324 -0.166397 -9.509918
0.456644 -1.035235 -9.785797
0.369667 -0.345562 -3.595490
1.953680 0.334696 -7.150604
1.489712 0.270018 -7.570587
-2.548597 -0.270086 -3.698090
-2.513993 -0.208738 -4.191803
3.281325 1.302825 -7.793793
-1.317980 -0.895244 -7.285431
-0.771720 0.723698 -8.317902
-1.179759 -0.160812 -9.082306
0.468304 0.496867 -7.537018
-0.328679 0.808901 0.227875
3.339105 -0.754832 -7.918427
-2.699627 0.120288 -3.221283
-0.821407 0.550117 -5.207428
3.065109 1.053398 -8.823334
0.531181 -0.555213 -5.509003
-1.361555 -0.590640 -2.827728
0.308315 -0.545115 -2.430878
-0.961240 -0.471964 -2.320892
0.033425 -0.822167 -4.989594
0.576685 -0.675783 -6.036530
-0.000653 0.177083 -0.855011
-0.561299 0.391324 0.169098
-2.791355 0.053036 -4.052704
-0.812540 -1.048779 -7.755096
-2.326915 -0.447312 -7.259308
2.162750 -0.362004 -7.303925
-0.209003 -0.967711 -8.171112
-0.504424 -0.432329 -1.614532
0.676822 -0.661916 -7.314484
-2.803554 -0.565912 -7.725494
-2.582320 -0.250294 -3.334015
-3.198875 1.018625 -7.899078
-0.262935 -0.487418 -1.345917
1.413750 0.563298 -7.202301
-0.203227 -0.752341 -4.326324
2.853222 -0.372784 -7.311005
0.893487 -0.861472 -10.115631
0.393344 0.540080 -8.099823
0.048915 -0.561093 -3.635712
-1.829016 0.396050 -7.353302
-0.589082 -0.302545 -2.189606
0.988669 0.507372 -7.631012
0.793767 0.107555 -10.617218
-1.361594 0.329063 -2.721832
-0.193814 -0.470747 -0.314423
-0.334733 0.625656 -6.490692
0.695741 -0.241020 -7.942596
2.654534 0.397924 -7.529816
-0.375133 0.070230 -2.808990
-0.305465 0.358690 -4.023102
-1.749711 -0.779367 -7.360931
0.130863 -1.083490 -9.057098
-0.227162 -0.435077 -7.617706
-2.790483 -0.202554 -4.416412
-3.250261 1.343444 -8.096710
0.676155 0.655315 -6.675018
-0.864988 -0.637249 -5.338531
-0.975404 0.185942 -6.776215
3.102296 0.887782 -7.763702
1.012403 -0.461932 -7.005280
0.281040 -0.047493 -1.781097
3.644707 0.369361 -7.594025
-0.576003 0.485265 -5.977814
-1.260893 0.527686 -10.625885
0.031253 -1.148138 -10.408295
3.434928 -0.192426 -7.578583
-0.766776 -1.114442 -8.832733
-1.126979 -0.046362 -8.495209
-0.204996 0.401214 0.113617
0.353466 -0.753745 -7.430695
0.267946 -0.923716 -6.722076
0.479694 0.876843 -9.190704
0.361970 0.439975 -3.884918
-1.130605 0.721466 -4.230194
-0.303618 -0.177358 -1.087189
-2.875499 -1.652798 -8.296234
-0.143091 -0.677435 -3.102203
-1.865884 0.063300 -7.505707
-0.558228 -0.399976 -0.912506
-3.078696 -1.277770 -8.157990
-1.405931 -0.144419 -7.302887
-0.163897 -1.031978 -7.822601
1.306088 -0.822174 -7.323090
-0.413442 -0.923166 -0.307831
-0.284596 0.174809 -1.186005
-1.722308 -0.116226 -2.947601
0.449723 -0.099828 -4.271393
1.691013 0.428966 -6.933319
0.382165 -0.459827 -4.879486
-0.344846 -0.577696 -2.128082
-1.273718 1.564079 -4.267426
-0.672615 0.050317 -3.343292
0.104984 0.350724 -2.468536
2.343827 0.212894 -6.922333
-0.573906 -0.873789 -5.878998
1.658980 -0.386370 -6.892303
0.180103 0.036396 -0.188385
0.750004 0.067835 -9.039581
0.842664 0.584037 -10.040619
-0.708172 0.284967 -3.014618
-2.566382 -0.350481 -2.947418
3.201029 1.193169 -7.479706
-0.590151 -0.508702 -3.731598
-1.238317 -1.163400 -4.389313
-0.359046 0.517441 -0.447723
-3.087162 0.674422 -7.674225
-0.097482 0.391077 -3.420013
0.221744 0.424983 -5.295319
-0.034584 -0.426156 -2.719330
0.208485 0.477791 -4.906036
0.192664 -0.528569 -4.532196
1.064421 -0.145772 -7.382721
0.253043 -0.443309 -5.349091
-0.957479 -0.327346 -3.047089
-1.753985 0.238865 -2.850677
3.487596 -1.062604 -7.904633
0.048286 0.816231 -10.264435
0.805765 -0.861473 -7.561615
-1.145482 0.734942 -9.036591
-0.898957 0.264261 -6.269989
-0.453005 0.809074 -9.849518
-0.486521 -0.112945 -3.869110
0.353395 -0.010867 -3.638885
-0.857039 -0.095907 -6.135895
-0.017511 0.311482 -4.346100
-0.794246 0.808153 -9.736481
0.727291 0.480735 -7.932892
-0.733583 -0.732564 -10.584137
0.315179 -1.146555 -7.727203
-0.449360 0.363815 -3.320099
0.199299 -1.051951 -8.366608
-0.787067 0.234680 -5.625519
-1.104475 -0.775264 -8.885895
-0.218992 -0.527828 0.037872
0.323679 0.617360 -6.385895
0.116281 -0.560266 -1.782379
1.559264 -0.791890 -6.885223
1.007737 0.539731 -6.830780
-1.181781 1.362288 -4.005035
0.389385 0.781928 -9.714630
0.087090 -0.480143 -4.212799
-1.105666 -0.694076 -8.066803
-0.897853 -1.356209 -10.384979
-1.025880 0.008236 -2.837128
-0.196512 -1.009104 -7.281830
-0.153195 -0.066940 0.099518
-1.236289 -0.477902 -3.147919
0.320912 -0.830683 -6.188629
0.872393 -0.365378 -9.814484
-1.137647 0.423239 -3.242401
-0.990337 0.226357 -7.173431
-3.104930 0.419273 -9.322113
-0.509968 0.268890 -10.566498
-1.956874 -1.391294 -5.001007
0.032743 0.362791 -1.996735
-2.899576 0.954572 -7.775726
-0.605854 0.069462 -2.066620
-0.659597 -0.670764 -7.185211
-0.086915 -1.121172 -9.426910
1.654071 0.561077 -7.547577
-1.201125 0.294536 -7.567230
0.561217 0.511941 -5.903412
0.661292 -1.348822 -10.559418
0.121217 -0.672971 -10.600128
-0.657943 -0.849356 -5.109222
-0.837605 -0.969444 -9.613617
0.671103 0.938632 -10.612823
0.380578 0.174988 -3.151398
3.103812 -1.373347 -8.207306
-1.744681 -0.230013 -7.170380
-3.156409 0.754801 -9.188934
-0.865653 -1.104164 -4.187103
-0.727840 -0.343130 -0.531036
-0.006054 0.650358 -7.020782
-0.609763 0.225658 -4.131134
-1.311432 1.648893 -3.922699
-0.257569 0.193166 -0.642609
-0.838153 -0.393020 -6.300812
-2.409559 0.191835 -7.351715
-0.506899 -0.259243 -2.783234
-0.961604 1.062839 -3.921722
-1.571709 -1.884934 -4.773224
-0.561989 -1.173500 -10.305328
-1.066595 -0.575157 -2.612396
-0.768401 0.396215 -7.538910
2.455113 -0.514997 -7.040009
0.634807 -0.393613 -6.698395
3.401267 -0.579474 -7.653900
-0.803557 -0.756123 -7.538177
-0.175031 -0.830713 -6.102692
-1.154598 -0.777189 -6.934418
3.052521 0.066993 -7.471710
-1.206980 -1.211109 -10.268524
-2.257067 -0.151258 -3.034393
-1.180659 0.152108 -9.730621
-0.625796 0.643581 -6.691132
-0.719205 -0.840311 -3.869904
-0.897835 0.033877 -4.104034
-1.142658 -0.564036 -10.222015
-0.764626 -0.760150 -4.246185
0.407259 -0.903521 -10.165680
0.937565 -0.749925 -6.350494
2.699402 0.162708 -7.070282
0.340602 -0.362490 -3.015778
0.752685 -0.915477 -9.803619
-0.816374 0.704721 -8.001801
-1.926104 -0.424658 -2.922882
-3.281895 1.685755 -7.880035
0.122306 0.616244 -7.546295
0.559730 -0.633249 -6.952484
-0.285131 0.605490 -8.330902
-1.269079 -0.228466 -7.962006
-0.272222 -0.909924 -6.442780
-1.471935 0.380365 -3.209930
-0.027235 0.323800 -2.831390
-3.274700 1.244556 -7.599823
-1.097308 -1.159132 -9.535126
-1.084764 0.556682 -10.237518
0.467065 -1.076579 -9.194977
0.717949 0.085170 -8.019684
0.160453 0.798386 -9.132233
-2.243915 0.171691 -2.958893
-1.265057 0.599965 -7.519806
-1.577376 1.648266 -4.265717
2.375404 0.116828 -7.346527
-1.122869 -1.700403 -4.513031
-0.272216 0.582045 -5.697479
0.103708 0.194304 -4.627289
-3.143469 1.112637 -8.614288
0.291487 0.116998 -2.593781
3.311203 0.900807 -7.429535
-0.158349 -0.738550 -3.409576
-1.089955 0.585469 -7.061310
-0.922698 -0.843449 -6.043915
0.376807 -0.803683 -5.389130
0.151908 -0.821166 -4.295197
-1.526981 -0.678255 -6.647125
-1.209059 -0.026810 -9.999725
1.197080 -0.144069 -7.762421
0.177390 -0.590374 -2.114777
-1.580318 0.207480 -7.546600
-0.388357 -0.811516 -0.747406
0.629462 -0.927073 -6.595490
0.909588 -0.018821 -10.357635
-1.680346 -0.576896 -7.624237
-0.448255 -0.627749 -3.406281
2.218625 -0.525989 -7.568695
-0.230572 -0.272331 -10.580597
0.008803 0.489759 -3.740326
2.223587 0.459215 -7.278717
0.312404 -0.693718 -3.972931
-1.354271 0.156554 -7.259735
-1.842640 -0.795132 -6.920990
-0.051938 0.740200 -8.709015
0.842562 -0.458612 -9.335724
0.130699 -1.002671 -7.223907
-0.216819 -0.377301 -7.310089
-0.968629 -0.974984 -7.119232
2.499412 -0.057746 -7.633331
0.462492 -0.933836 -7.177521
-0.543076 0.885109 0.001495
-2.873823 0.421759 -7.764435
-0.015403 -1.017871 -6.651398
-0.618763 -0.784317 -7.788727
-0.606441 -0.628158 -2.717621
-1.380205 -1.468113 -4.253693
-1.052600 -1.079373 -8.427704
0.054298 0.076321 -3.280914
-0.463457 -0.174619 -0.663483
-0.888430 -0.108980 -5.831390
-1.042587 0.426865 -3.532684
0.070568 -0.039069 -7.575531
-1.046814 -0.571135 -7.574493
0.059203 -0.257070 -3.367218
0.668629 -0.496984 -8.407013
-1.038978 0.506559 -8.065521
-2.808342 0.094190 -2.937897
1.857373 -0.862476 -7.443390
-0.543474 0.268645 0.446991
1.363754 0.288879 -7.000092
-0.861385 0.275807 -2.473724
0.568257 -0.403783 -5.901031
0.490086 -0.408845 -4.325531
-2.472770 0.001306 -3.584686
-0.907292 -0.103354 -5.127533
0.365726 0.438160 -10.167877
-0.582660 0.232616 -1.026031
0.930327 -1.100297 -10.296600
-0.704618 0.435462 -3.616119
0.668899 -0.953561 -10.556305
-0.759033 0.017821 -3.629486
0.599532 -0.000792 -7.011810
-1.085150 -0.117804 -7.710236
-2.945362 0.244205 -9.133514
-0.964774 -0.387612 -4.696930
0.770538 -0.378859 -10.384613
0.080294 -0.314553 -3.802826
-1.062719 1.007551 -10.623993
-0.417310 0.243907 -2.315704
-1.050515 0.032648 -8.067108
0.347844 0.222039 -4.269012
-0.287917 -0.580077 -3.997101
-3.257286 1.499368 -8.397736
0.051951 0.605818 -6.209686
0.059529 0.517226 -5.917999
0.862379 -0.935681 -6.861115
-1.028416 -1.020541 -10.411835
0.235232 0.074811 -1.373993
-0.627632 -1.116001 -9.789703
-0.056089 -1.117411 -8.777313
-0.896767 -0.301150 -4.085602
-0.884489 0.628278 -6.519501
2.551327 -0.652651 -7.316681
0.463950 0.487990 -4.755402
0.154820 -0.493139 -0.598480
-1.587662 -0.527625 -2.646393
-2.494415 -0.052405 -7.637604
0.730142 -0.743990 -8.909210
0.744332 0.456503 -8.518707
0.528943 -0.035734 -5.919830
-1.492701 0.583238 -6.970001
3.226832 -1.121720 -8.578705
-0.291785 -0.890121 -6.746918
1.175904 0.480157 -7.353912
1.998395 -0.462768 -7.082184
-1.254176 0.812107 -3.979706
-1.525200 0.347777 -6.712433
-1.300145 -0.140010 -10.594696
-0.385339 -0.990830 -8.404083
2.258226 -0.677158 -6.896027
1.356438 -0.547418 -7.644928
-0.244863 -0.234003 -2.924713
0.957880 0.563703 -10.425812
-0.335798 -0.955046 -9.912201
-2.918256 -0.275171 -9.203094
-0.767791 -0.587049 -5.609222
1.824168 0.290785 -7.408234
0.543054 0.854279 -8.834930
2.838749 1.529819 -7.795502
0.003975 0.636307 -6.729889
-0.504989 0.231127 -0.212799
-0.511916 0.478916 -5.284332
-1.289238 -0.526384 -7.402924
2.870670 -0.292035 -7.589630
-0.753841 -0.815318 -4.531281
0.790320 -1.354632 -10.291290
-0.329956 0.067436 -1.562714
-0.958214 -0.139105 -6.737396
-3.126811 -0.829043 -9.161530
-0.677198 0.075636 -2.707001
0.668852 -0.458309 -8.828827
-0.687022 -0.413511 -2.990387
-0.330570 -0.748297 -5.516693
-3.168242 -1.662117 -8.401093
-0.853920 -0.665830 -3.343231
0.662549 -0.886065 -8.389496
-1.368175 -0.739336 -7.592987
-2.447786 -0.169203 -4.469818
-0.262263 0.623254 -9.667999
-0.405571 -0.238842 0.100189
3.133066 -0.427052 -8.979828
