Tower sampling points:
1.038054 -0.296116 -2.526611
0.155705 -0.351745 -2.354736
2.486950 -0.232784 -0.527344
1.061047 0.738670 -2.878052
0.310439 0.841595 -3.610840
-1.327272 -0.498967 -6.550781
-3.011446 -0.104795 -7.108521
1.367591 -0.287489 -7.355591
3.946868 1.189361 -7.109619
-3.467141 -2.107522 -7.449463
-3.616552 1.199821 -7.325073
0.066197 -0.508036 -6.701782
0.596234 1.135778 -7.116089
-0.072200 0.270291 -0.479614
0.773688 0.962339 -4.374268
-0.278238 0.725245 -2.967773
-1.448760 0.499897 -0.942261
3.443886 -0.253219 -7.102295
-0.627785 0.815156 -7.099243
1.422426 0.935781 -8.776367
1.240559 0.033438 -5.744141
1.473985 -0.547997 -6.950806
1.333732 -0.276098 -0.686646
-0.306411 1.044610 -7.476440
-2.500192 -0.159168 -7.028809
-0.683382 0.626121 -5.907471
0.491378 -0.387150 -3.123413
-0.757599 -0.094196 -7.064819
-0.452042 0.660194 -6.627563
0.749644 -0.271173 -0.467651
-1.483136 0.358528 -0.474365
2.852658 0.092693 -6.989502
0.328692 -0.309122 -1.894165
0.869575 0.441709 -0.464478
-1.345472 0.588660 -7.113037
-3.085490 0.594421 -7.052490
-0.960786 -0.069558 -0.841553
1.077046 -2.303415 -3.967285
1.289044 -0.336315 -1.315552
-0.409423 -0.361262 -1.408569
-0.001958 -0.151905 -7.030151
-0.557538 -0.390695 -9.650269
-2.246387 1.162751 -0.458008
3.051249 0.531083 -0.719482
2.391523 -0.323906 -6.620483
-1.239732 -0.117755 -7.074585
0.169863 0.935713 -4.504883
0.525606 -0.274521 -1.369385
-0.476545 1.037642 -6.363037
0.135643 -0.598148 -7.425415
0.363775 -0.480452 -5.305298
0.677254 -0.072123 -3.419067
-0.711708 0.659456 -0.765015
-0.159798 -0.221649 -1.019287
-0.419403 -0.607824 -5.843018
0.366825 1.016228 -6.213623
3.631477 -0.207085 -7.534790
0.226252 0.106474 -1.547363
3.251123 -0.366433 -1.522827
-3.467655 -0.020778 -7.041870
2.098877 -0.247365 -0.925171
1.707553 -0.479317 -6.099365
3.763688 1.894451 -7.352783
-0.093799 -0.562051 -7.973755
3.264991 0.833349 -2.024048
1.095537 0.044350 -3.215576
1.897387 -0.463634 -7.054565
0.866785 -0.470885 -6.794067
3.095188 0.869624 -7.017212
2.087330 0.112060 -6.180664
0.358400 -0.487650 -6.073853
0.687790 -0.183204 -2.770264
3.904989 2.683739 -7.582275
-1.244194 -0.073300 -6.017944
-0.644478 0.312065 -0.447510
1.220886 2.901562 -3.832397
-2.308990 0.038334 -6.667603
-0.224547 0.387468 -1.973267
0.733409 -0.057584 -7.085571
0.791604 0.902123 -3.253174
0.732051 0.008559 -5.810913
-1.864517 0.512582 -7.098755
0.149147 1.101199 -6.789673
0.326690 1.133258 -8.978271
-1.280182 0.665298 -6.144897
0.062250 0.509903 -3.482666
0.018834 -0.459532 -3.670166
0.347500 1.001661 -5.448242
1.343179 0.923707 -7.307983
3.842538 0.458981 -7.775879
3.918560 0.744944 -7.041260
2.816602 -0.285521 -6.670166
0.408216 0.792291 -2.136475
-0.485458 -0.341080 -6.843384
-3.788957 -0.445648 -7.045776
1.188209 0.495337 -1.444580
0.906946 0.860817 -6.008179
3.138774 0.527585 -6.589478
0.517089 1.143600 -7.535645
2.334317 0.587245 -0.842773
0.865093 -0.605602 -8.097168
0.068295 -0.367876 -3.258667
-1.855280 0.578374 -6.272583
4.170272 2.042583 -7.275269
3.150370 -0.094280 -0.624878
0.335090 -0.281439 -0.530884
1.019256 -0.030505 -2.113770
0.952889 1.101613 -8.408691
0.125544 -0.695210 -9.745728
0.938108 -0.578720 -6.020142
-0.281383 1.135152 -6.960083
-2.692084 1.031591 -6.704590
1.703036 -2.736484 -4.054932
-0.143955 0.210646 -0.929077
-2.849127 0.567158 -6.713867
1.057981 -0.672085 -9.496704
1.646730 0.472942 -6.003174
-0.235219 0.921786 -9.524780
1.350249 -0.612901 -8.931274
0.522849 -0.626377 -9.209839
2.656558 0.493215 -0.597168
0.254982 0.162054 -9.550049
0.841995 -0.227514 -5.417603
-0.906002 0.296401 -6.629883
-2.011275 0.479610 -0.705078
-3.379945 2.804706 -7.624268
-0.023581 0.910072 -4.132080
-3.704239 0.136088 -7.932983
-0.438773 -0.468955 -4.892578
1.420067 0.519890 -8.737671
0.197309 0.532798 -7.061646
3.684583 0.246587 -7.006104
0.050725 1.182105 -9.312622
1.328526 0.528855 -7.376465
2.103542 0.547831 -6.760010
-1.751675 -0.270170 -0.822144
0.930431 0.212468 -1.338623
3.459539 -0.741837 -2.246582
-1.897505 0.195823 -0.417969
1.481896 0.348691 -0.412231
2.625841 0.690540 -6.469482
1.365677 0.994094 -6.320068
0.831824 -0.474588 -3.669434
2.905346 -0.397894 -0.892700
2.183166 0.591125 -6.351807
-4.034440 1.023978 -7.098267
-0.401168 0.005907 -0.490967
1.437286 -1.940218 -3.779663
1.074222 0.574840 -0.794678
0.518739 0.427880 -1.524292
0.305437 -0.395547 -3.964111
-0.186241 1.233609 -8.457397
1.552036 -0.176874 -6.336792
-3.449735 0.850947 -7.099976
2.676831 -1.803308 -4.226074
2.945372 0.170025 -6.596191
-0.216286 -0.457915 -9.453613
-0.262313 0.618909 -0.857056
-1.949294 0.944533 -6.443359
-0.206021 0.210211 -1.455566
3.163019 0.664935 -1.113892
-3.858961 1.822041 -7.373291
-0.821526 0.020314 -6.238770
1.274949 0.642988 -6.550659
-1.709625 -0.036661 -6.351074
1.550721 2.413563 -3.787964
-2.172136 0.398990 -0.192871
-1.078623 0.669948 -0.860474
-1.228466 1.053272 -6.120972
-2.973492 -0.493339 -7.054565
0.942982 1.637976 -3.594971
2.393343 2.607870 -4.266480
-1.339076 0.924698 -6.820801
1.297046 -0.013118 -6.691040
-0.777958 -0.539490 -5.972900
1.376133 1.887615 -3.669067
0.083934 0.819818 -0.561768
1.391759 0.012869 -7.965576
0.697554 0.774812 -0.471191
0.216488 0.984596 -5.871826
3.321284 0.770077 -0.442383
3.250474 -0.105284 -1.175903
-0.429222 1.258452 -9.528076
-2.570890 0.624364 -7.117065
2.343577 0.819737 -6.856201
-0.903985 0.054791 -1.188477
3.086018 1.596086 -3.476929
1.347534 -2.604240 -4.013550
-3.388054 0.446993 -6.839478
-2.055613 0.330312 -6.751343
-0.040110 0.695223 -1.519897
0.946121 -0.886227 -3.565918
-0.158581 0.997907 -5.212280
1.861478 3.109582 -4.139893
-2.183771 -0.571499 -0.541626
1.458684 0.662936 -0.798828
0.603026 1.328974 -9.728149
-0.440831 -0.570076 -7.313477
-3.822155 -0.306033 -8.386475
3.329898 -0.456539 -0.455688
2.821921 2.038263 -4.050171
1.604170 0.401903 -1.060425
2.478947 0.160405 -0.453003
-0.290691 -0.529626 -6.543091
-0.699613 0.730706 -0.393433
3.230799 1.010174 -0.752075
3.263087 -1.555133 -3.864380
0.230309 0.177118 -0.832275
1.181881 0.763741 -4.986938
-0.482532 1.089546 -5.804810
-2.023512 -0.466637 -6.638672
0.925129 -0.177956 -1.277466
0.899426 0.871559 -7.057007
0.537798 0.479736 -9.523071
1.664890 0.041793 -1.078980
-3.627959 1.560243 -7.263672
0.555943 -0.069503 -0.896973
1.690909 0.837040 -6.665649
2.080608 1.010145 -6.159180
-1.219967 -0.478274 -7.057251
3.360852 0.088079 -6.958740
1.396695 -0.645791 -9.323608
1.425700 -0.599756 -7.548584
-3.837865 0.396413 -7.056274
3.569284 0.667694 -7.068970
-2.221271 0.480450 -6.457275
0.207050 -0.616364 -8.168579
2.159101 0.023177 -6.681274
-0.306090 -0.692554 -8.231079
-0.739688 0.854125 -6.543457
-1.425933 0.717869 -0.495972
-0.065453 -0.607168 -8.931030
-2.610166 -0.446763 -6.848633
1.367990 -1.475939 -3.683472
0.935461 -0.025140 -0.692017
-0.983973 -0.488145 -6.456787
0.414597 0.743620 -1.669556
2.144464 -0.133042 -0.471069
-0.036338 0.794070 -3.676270
-2.136251 0.723175 -0.479126
0.274397 -0.538282 -6.414185
-3.738566 2.467949 -7.559082
-0.183507 -0.275962 -5.776611
-1.491105 -0.282594 -6.158325
3.778075 0.448718 -8.201294
1.257505 0.072795 -6.093140
1.551321 0.761864 -7.059204
3.558139 -0.636630 -7.207764
1.102151 0.992702 -9.596680
2.100234 0.382010 -0.462646
-0.869679 0.349839 -0.726440
0.651268 0.734312 -1.203980
0.931004 -0.335440 -1.955566
-0.438559 -0.647170 -8.629639
-3.803494 0.484507 -8.745483
-3.959918 0.480218 -8.114502
0.173393 1.196814 -9.644165
0.448413 -0.505369 -7.562866
0.936208 0.904424 -6.413574
1.498219 -0.208842 -9.683594
3.256750 0.934361 -6.704102
1.278558 -0.325395 -6.185669
1.313543 -0.583891 -8.174072
0.756144 -0.652492 -8.842407
-2.328202 0.354230 -7.091309
-2.314080 0.923334 -6.761963
0.600310 0.095756 -1.496826
0.198733 0.380244 -1.342529
-0.027565 -0.338992 -5.324585
0.529773 -0.501663 -6.740601
-3.869368 -2.294473 -7.576782
-3.788380 0.000988 -7.371948
-3.687062 0.560423 -7.438477
0.971742 -0.455843 -6.347168
3.769169 -0.389891 -7.092163
1.060173 -0.131740 -2.823975
-0.473054 -0.659906 -9.360230
0.697336 0.837147 -3.596924
4.220623 2.793515 -7.493530
1.268555 -0.064009 -0.941528
-0.440985 -0.385472 -5.587402
1.116887 -0.338097 -6.987549
-3.480425 2.068105 -7.349731
0.232231 0.413989 -0.467651
-2.895272 0.873082 -6.972778
0.162101 0.026029 -0.483398
1.205840 -0.273929 -3.445801
1.034167 -0.333599 -5.795776
-0.186903 -0.139574 -1.577026
-0.477057 0.446655 -1.392090
-0.008235 0.748927 -6.017090
1.454857 -0.163351 -0.396118
-3.617594 -0.728491 -7.091309
1.225314 0.360556 -5.591919
3.544849 -0.636319 -1.585693
1.596193 0.732245 -1.168701
2.977732 1.306461 -0.657471
2.527762 0.979180 -6.341675
0.071083 0.832206 -2.257812
2.496678 0.006877 -0.758667
-2.081968 -0.294836 -0.756348
-1.829333 0.956991 -6.798218
-0.237132 -0.390890 -7.059082
-3.776043 0.726046 -7.088989
-1.038518 -0.378779 -0.946167
1.071735 -0.493619 -5.054688
-1.143109 0.205496 -7.021362
3.599399 1.206331 -7.184570
-2.889698 -0.048939 -6.678955
1.071613 1.292668 -3.536865
1.083922 0.615394 -3.301147
1.070941 -0.490757 -8.693115
0.097088 1.138405 -8.172607
3.225284 -0.509599 -1.175171
2.420336 -0.236647 -6.305176
0.876913 1.028508 -5.538818
0.573020 0.576022 -1.945312
-0.778460 1.099699 -7.062012
-0.595509 -0.627946 -6.945190
0.849440 -0.341868 -3.370972
-0.961283 -0.275835 -0.577271
2.119701 -0.402284 -6.777100
0.955354 1.286985 -9.251099
2.930615 0.654810 -0.446655
1.503707 0.761732 -5.982422
0.076431 -0.525857 -7.057983
1.456262 -0.183579 -5.846069
-0.292583 -0.080551 -3.721313
0.100636 -0.119191 -5.698975
1.071754 -0.259650 -0.472168
-1.813679 -0.064865 -7.061646
1.833203 0.202746 -7.033569
2.631007 -0.273995 -6.973633
-0.647052 -0.516789 -6.609253
0.637609 0.976898 -5.312012
0.680897 -0.563240 -7.202881
-1.833214 -0.418252 -7.020264
0.676231 1.073543 -6.076782
3.094030 0.331107 -0.472412
0.213294 0.003953 -1.243774
-3.190313 0.160805 -7.091553
0.555888 0.343678 -6.906738
3.599813 0.606605 -7.583008
-3.985514 -1.111897 -7.218018
1.191829 0.366094 -0.545654
0.411031 0.663699 -0.666260
1.177864 0.444650 -4.996826
-0.466362 -0.266388 -1.109253
-3.353927 -0.197528 -6.802490
-1.625400 0.067515 -0.522705
0.106249 -0.410994 -2.701172
3.240855 1.072861 -1.499023
-4.070491 -0.300170 -7.019775
-1.452916 0.912398 -6.512817
-0.033810 -0.467807 -4.577881
-4.061018 -0.162420 -7.318970
3.418435 0.045076 -0.439575
1.031286 -2.100809 -3.719482
-0.345138 -0.291359 -3.140991
0.613240 -0.330054 -1.691406
0.753221 -0.597072 -9.465088
1.052429 0.583580 -2.603516
3.629946 0.196855 -7.312744
-2.656280 -0.250086 -6.581665
-1.708337 0.621186 -0.811157
-0.508312 -0.475337 -6.149414
2.123980 0.438290 -7.058716
1.499343 3.058712 -3.869873
0.021110 1.007360 -7.060913
3.961408 -1.053021 -7.114380
0.975211 0.494386 -1.211060
1.073960 -0.700099 -8.404663
0.987882 -1.498515 -3.733765
1.018965 0.760483 -1.409912
1.285279 1.166763 -7.025269
1.346478 -0.120571 -7.615845
1.818558 0.264536 -6.188110
-3.538433 -1.292873 -7.405884
1.675007 0.048265 -0.441040
4.166858 -2.160837 -7.545044
0.838052 -0.359522 -4.406860
0.374939 -0.636885 -9.490356
-1.480189 -0.042561 -0.771240
3.384246 0.646136 -6.795654
0.448272 0.372299 -5.742676
2.180039 -2.212391 -4.135376
1.413527 -0.832557 -3.733398
1.195955 -0.590942 -6.720581
1.787191 -0.234462 -0.789551
-0.146957 0.025707 -0.685181
0.636645 -0.402701 -3.909912
-1.949377 -0.128090 -0.171509
-3.882663 -1.672788 -7.447021
4.106986 -1.583855 -7.346680
-0.606920 0.003759 -1.086670
2.781800 -0.174801 -0.464478
-0.804344 0.069025 -5.939209
2.161641 0.333028 -0.921997
-2.560457 0.739138 -6.697021
-0.239061 -0.330946 -0.748169
-0.889059 0.952468 -6.219360
-3.254779 2.524581 -7.380371
-2.226995 -0.112316 -0.468506
0.616759 -0.316915 -0.735474
3.151001 -0.264840 -6.953857
0.781967 -0.198518 -3.068726
2.064491 0.749675 -0.542236
1.755530 0.982594 -7.061279
1.214418 0.903934 -5.801147
-2.027355 -0.003775 -0.707397
-1.510259 -0.509752 -6.787964
-0.221146 -0.145410 -2.577881
1.704596 1.018446 -6.032471
0.117539 0.743587 -1.108643
-2.074579 -0.341436 -6.372681
0.835909 0.145256 -0.462158
0.291159 1.060754 -6.530640
1.204578 2.211682 -3.828125
-0.569656 0.553710 -1.004272
2.589415 0.925560 -6.725952
0.520342 0.153083 -3.533203
-0.133569 -0.436881 -2.113281
1.001288 -0.090348 -1.753296
1.681102 -0.134482 -6.668335
2.692507 0.693917 -7.016968
0.541137 1.310635 -8.876465
-0.031574 0.572883 -0.446411
3.240678 -0.358210 -0.723633
2.967854 -0.693738 -0.663452
1.777410 0.509367 -0.800049
0.518910 0.236158 -0.854614
1.553058 0.743144 -0.439575
0.179250 0.884168 -3.288696
1.318329 0.344628 -1.014648
0.665980 1.239893 -9.224731
0.561580 0.846339 -2.842773
-0.514456 1.193942 -6.117676
1.297861 0.317664 -6.674438
-0.006673 1.030933 -6.183350
0.046648 -0.267792 -0.740234
0.502734 0.885035 -3.827148
-0.125800 0.850637 -7.270874
-0.262598 -0.435569 -4.305176
-1.184038 0.529403 -6.876465
0.901855 -0.540087 -4.795898
-3.571136 0.689805 -6.883667
-1.930607 0.040105 -6.752808
1.417776 -0.353371 -8.319580
0.517704 0.875818 -3.349243
-0.633078 -0.180440 -0.484863
-2.455084 -0.095961 -6.437988
-0.126849 1.076146 -6.699829
1.155194 -0.658108 -4.305176
0.337609 -0.326099 -1.597778
1.437170 0.982024 -6.622437
-0.602542 -0.334330 -7.112671
3.637050 -0.046425 -7.040771
1.312129 0.266391 -7.102417
0.663459 -0.284965 -1.115967
0.356680 -0.476048 -5.593262
0.171374 -0.539126 -8.618896
3.424437 -1.233374 -3.335327
0.731381 -0.471967 -5.314575
1.001958 0.819077 -0.542969
-3.722116 -0.151819 -7.098511
0.076929 -0.136432 -3.089478
0.921510 -0.336200 -2.243774
1.973926 1.016033 -6.710571
2.853744 0.910097 -6.839478
2.432967 0.346539 -0.698975
0.800340 1.174332 -9.542358
-0.247281 -0.387791 -3.745483
2.374085 -0.249646 -0.789185
1.260178 2.641804 -3.944092
0.488383 0.538335 -1.075439
1.267652 -0.438010 -9.475708
3.361063 -0.268619 -1.767822
-1.692706 0.740192 -7.124268
0.210660 -0.381524 -2.963623
-0.120475 0.795717 -2.712036
0.027278 -0.108055 -3.367554
-1.140571 -0.071165 -0.482422
0.095805 -0.261359 -1.232666
3.085482 0.268089 -6.822266
0.678012 -0.322704 -2.523926
3.715306 -0.205819 -8.260254
0.035058 -0.533920 -6.010010
0.104658 -0.562885 -7.703980
2.685071 0.773410 -0.612671
-0.540391 -0.652307 -9.781738
-2.435884 -0.492875 -7.075928
1.443413 -0.275531 -7.014648
-2.319106 0.643907 -0.280640
0.505609 0.396538 -0.529663
-3.791398 1.350950 -7.099609
0.824210 -0.089704 -9.576660
2.116231 -0.411244 -6.497192
3.300499 0.739152 -0.744019
-0.372826 -0.583988 -7.975952
-0.095667 -0.396041 -2.469482
1.785898 0.361980 -6.805054
-0.305678 0.731668 -1.440674
1.524757 1.654901 -3.711060
-0.897450 0.721049 -1.186279
0.392777 0.836075 -2.485596
-3.345662 0.950840 -6.825806
-1.612529 -0.427289 -6.542358
0.070614 1.112523 -7.794067
0.587375 1.038601 -6.428467
2.719578 -0.315190 -0.695923
-0.129409 -0.733502 -9.427002
1.389160 0.674968 -8.154907
-0.195317 -0.171399 -2.221680
0.998566 0.501033 -1.665039
-3.573337 -0.406856 -7.215576
0.337689 0.364026 -3.491089
0.935880 -0.388444 -2.766968
-0.947326 1.087709 -6.843262
-0.332084 -0.363628 -5.124512
-1.329478 1.086767 -7.046265
-1.215458 -0.251931 -0.682251
0.188032 0.265688 -1.089966
0.300310 -0.370312 -5.048828
-3.829140 -0.599416 -7.270630
-1.048220 0.218245 -6.315552
0.246341 -0.630371 -9.079468
-3.034986 0.407292 -6.857300
1.456725 -0.350228 -6.743408
-0.230212 0.658888 -2.015869
3.671180 -1.286788 -7.351562
1.426405 -0.541496 -7.269409
-0.459667 -0.060682 -0.864502
3.560447 0.637543 -0.426147
-3.161619 -0.397628 -6.836060
-0.774564 0.286260 -1.254883
-2.232346 0.146862 -6.906494
0.700776 -0.493621 -6.145142
2.849899 0.519827 -6.535278
3.477738 -0.171809 -6.844482
-0.819312 0.381933 -5.914795
-0.144828 -0.455749 -9.142578
-0.375177 0.701722 -1.124756
-1.797649 0.314666 -0.645874
1.113697 -0.528210 -5.623779
-0.382534 0.472132 -0.662964
-0.959890 0.438980 -0.487183
0.290650 1.118884 -7.019531
