Tower sampling points:
0.110983 0.083211 -1.737476
-0.702685 0.157133 -6.010181
-1.260381 0.321699 -6.404590
-0.370664 0.223000 -5.140491
-0.252591 0.206435 -2.449390
1.887550 -0.247279 -6.220813
-0.425010 -0.240218 -6.140918
-3.865579 0.420890 -5.133472
1.282163 0.183322 -5.940967
-0.808687 -0.230580 -4.580066
1.778843 -0.248190 -7.020068
-3.081345 0.314630 -4.963672
-1.131563 0.180648 -3.043262
-1.578617 -0.298537 -5.526599
-1.130830 0.167521 -0.882495
-1.258420 -0.210862 -4.751208
-0.433773 -0.227685 -2.264880
-0.912650 -0.194447 -0.255176
-1.329805 -0.226708 -6.875598
1.591274 0.229802 -6.675220
1.612131 -0.076452 -7.339404
-1.855847 -0.217262 -5.071765
-1.486376 0.548429 -5.451282
0.543832 0.148932 -2.464771
0.223509 -0.136231 -2.280383
-2.011532 -0.075822 -4.759998
-1.287801 -0.121835 -3.980701
-0.963159 0.316952 -6.836963
-1.224446 0.049215 -1.725085
0.174774 0.245150 -6.058704
-0.664514 0.426308 -0.288318
0.902233 0.206537 -5.967212
0.643985 -0.181030 -2.159717
-1.898782 0.193285 -4.120898
-0.914014 0.124411 -0.432117
-3.666637 0.028406 -5.741382
-0.938415 -0.032241 -1.413013
-1.185616 0.021923 -2.284717
0.950833 -0.168204 -3.652576
0.917976 -0.157451 -2.541370
-3.687934 0.290810 -4.846118
-0.961131 -0.038195 -6.571704
-0.247478 0.005533 -5.934497
0.709132 -0.133821 -5.814075
-0.945275 0.100726 -5.750293
-1.293269 -0.039828 -3.591418
-0.874011 -0.233628 -5.847583
-1.520976 -0.024479 -4.418201
-1.107108 -0.058604 -5.219165
-2.453559 -0.060759 -4.331592
-0.796732 0.308116 -1.307117
0.310162 -0.126144 -5.822314
-1.091421 0.178984 -3.780872
-1.411409 0.057957 -4.934192
-0.892129 -0.354784 -2.555469
1.258254 0.036088 -5.631213
-1.074536 0.042128 -6.251208
-1.021057 -0.094993 -3.395679
-0.865732 0.211817 -2.676196
0.207601 -0.189300 -1.911792
-1.251435 -0.043504 -2.793384
1.704375 0.306206 -7.355396
1.566254 -0.082337 -6.818896
-2.428331 0.269446 -4.778674
-0.592412 -0.092876 0.073315
1.904778 0.144559 -6.755481
-0.859836 -0.243861 -0.815601
-0.301364 0.109612 -1.843005
-3.408424 0.300784 -5.058398
-1.007218 0.040691 -4.732471
-0.672573 0.416449 -6.216479
-0.859612 -0.013947 -4.323413
-2.968173 0.259941 -4.600696
0.353758 0.149963 -5.462573
-0.870171 0.018047 -3.987903
-1.008242 0.007960 -1.995105
-1.853118 -0.079074 -4.437915
-2.719569 0.106488 -4.958484
1.199963 -0.197050 -2.854907
1.604809 -0.046475 -6.465381
-2.305037 -0.015343 -4.904590
-1.066806 0.303828 -5.226062
1.463874 -0.188110 -5.806079
-0.965977 0.252263 -2.280566
-3.729411 0.051909 -6.183398
-0.845171 0.116794 0.008191
0.175138 -0.201556 -5.387500
-0.877443 0.375062 -0.938770
-0.868525 -0.258041 -1.138171
-0.518312 0.005107 -2.500964
-0.769246 0.360379 -5.735400
-1.277455 0.085196 -5.883105
-3.164183 0.031229 -4.864490
-3.934657 0.298341 -5.515918
-0.744805 0.323711 -4.154773
-0.504273 -0.205703 -1.940417
-0.650998 0.143854 -5.036182
-0.467467 -0.083521 -5.440784
-0.780869 -0.274361 -3.518176
-1.324189 0.309383 -4.319995
1.056428 0.135049 -2.534473
-2.562422 -0.165587 -4.992664
1.716663 -0.232717 -7.642261
0.118508 0.121174 -2.117786
-0.937274 -0.373796 -1.528491
-1.595018 0.259082 -4.740100
-1.216225 0.320332 -4.903491
-2.006321 0.272972 -4.792407
1.257772 0.029758 -3.279895
0.591857 0.098451 -5.628101
1.955099 0.035705 -6.190295
-2.614467 0.193106 -4.564868
-4.029348 0.130318 -5.754199
-0.671056 0.097128 -5.642566
-1.290225 0.359155 -3.944263
0.984927 -0.126615 -3.169482
-0.065034 -0.120391 -1.847888
-0.440977 0.203909 -2.231677
-0.823148 -0.006027 -1.724414
-0.225350 -0.030355 -5.297168
-2.167854 -0.096046 -4.507800
-1.367023 -0.332058 -4.168506
-0.550459 -0.263623 -1.642200
-0.061563 0.317810 -5.918079
-0.843964 -0.203144 -0.535510
-0.942970 0.304075 -6.194202
-0.616187 -0.246750 -6.349414
-0.847109 0.139807 -0.706592
-0.690984 -0.267835 -5.100208
-1.115248 -0.250510 -2.260669
-1.280722 -0.026432 -5.439868
-2.582698 0.335222 -5.046680
-3.719205 0.005402 -4.829211
-0.506946 0.243326 -5.829395
-0.654800 -0.146887 -6.003284
-1.045587 0.273809 -4.517383
-0.031688 0.032528 -2.444568
-0.380895 -0.514117 -6.733264
-2.278303 0.146706 -4.250598
-2.783083 -0.014225 -4.487109
-1.081881 -0.245668 -2.961719
-0.715753 0.227891 -4.732959
-1.151526 0.010549 -6.847278
-0.859461 -0.170209 0.014783
-0.778215 -0.368095 -2.806689
-1.146769 -0.257827 -1.744373
-0.004634 -0.111770 -5.747485
-1.039835 0.080317 -0.184985
-1.281457 0.089532 -6.548694
-0.021006 0.145060 -5.457874
-0.802065 0.022013 -3.173572
1.539840 0.069371 -5.895496
-1.027777 0.240095 -1.124194
-1.283383 0.220013 -6.153369
0.969038 -0.173508 -5.657275
-0.272436 -0.130735 -2.465320
1.123705 0.119716 -3.545703
-1.207590 0.264565 -1.565112
-0.879161 0.006339 -5.071460
-1.248358 -0.253818 -3.406909
1.711956 -0.205991 -6.021106
-1.191561 -0.262326 -5.038867
-2.842240 -0.020379 -4.756763
-3.447137 0.005207 -4.734180
-1.419268 0.011658 -4.662280
-0.893609 0.235525 -1.905688
-0.770399 -0.284274 -2.064685
0.862928 0.074789 -2.706287
0.692804 -0.068766 -2.410876
-0.248947 -0.279810 -5.946704
-1.052901 -0.210395 -4.064990
-3.679953 0.223001 -5.988391
1.852081 -0.180314 -7.303760
-0.934233 0.230859 -5.510913
-1.101927 0.125127 -0.616382
-1.204947 0.270579 -2.389209
-1.731833 -0.002541 -4.183765
-3.750258 -0.000219 -5.246692
-1.001129 0.269970 -3.270984
-1.050941 -0.122851 -2.530688
-1.269052 -0.254991 -3.736987
-1.592358 -0.194579 -4.969470
0.470155 -0.014212 -2.275562
-1.642383 0.220313 -4.322375
-0.849274 0.087160 -3.688098
-0.741200 0.238003 -2.137866
-0.684891 -0.295647 -2.411792
-0.683108 0.146111 -1.485706
-2.036950 0.150772 -4.344104
0.913046 -0.102004 -3.899402
-1.193336 -0.029472 -1.466418
1.674620 0.062947 -6.132678
0.193967 -0.359881 -2.542590
-0.969489 0.368852 -0.491687
-1.159599 0.306112 -6.646167
0.072609 0.004732 -5.970569
-4.005808 0.205445 -5.194080
-1.123891 -0.197831 -6.702380
-1.471071 0.296388 -5.384692
-0.661230 -0.231792 -0.264697
-0.083705 -0.219620 -2.248279
-3.676549 0.225152 -5.127612
-0.375088 0.551132 -6.672107
-1.654283 0.371669 -4.958606
-0.781959 -0.277291 -3.798694
-1.089799 -0.053406 -0.414600
-1.245112 0.005888 -4.191699
-0.975770 -0.028114 -0.895862
-2.082381 0.087446 -4.950916
-1.601966 0.414129 -5.762683
-1.344655 -0.339073 -5.450977
-1.118114 0.082250 -4.951282
0.934975 -0.152870 -2.292712
-1.685790 0.058931 -4.625476
-0.967896 -0.028601 -5.462817
-0.845313 0.017510 -2.462085
-0.471485 0.070436 -6.017017
-1.110552 -0.177488 -6.357715
-1.007895 -0.237706 -2.017505
-1.252507 -0.040258 -2.055469
-0.264498 -0.058187 -5.690173
0.265799 -0.245678 -6.041370
0.290702 0.130696 -5.874316
-0.794460 0.293441 -5.182788
-1.019750 -0.070909 -5.960376
-1.002992 0.214852 -1.402881
-1.017692 -0.260992 -3.209094
-1.948988 0.340741 -5.048816
0.857212 -0.236636 -5.989490
0.423080 -0.162922 -2.051013
1.082952 0.071816 -5.855518
0.198974 -0.079026 -5.596606
-0.404521 0.157323 -5.371692
-1.063919 -0.177010 -4.610278
-0.987960 -0.025453 -1.152820
-3.886805 0.344984 -6.009998
-3.965459 0.014630 -6.215320
-0.388021 -0.004855 -2.121265
-0.616770 -0.028414 -0.917163
-2.877610 0.234810 -4.827991
0.653630 0.049937 -2.097095
0.779937 0.101904 -5.784290
1.282691 -0.053543 -5.893359
-0.826966 -0.198563 -6.450610
-0.647509 0.329597 -1.122363
1.653109 -0.160110 -6.261584
-0.266880 -0.183405 -1.994312
-0.859205 -0.239539 -5.606616
-0.748828 0.217490 -6.808887
-0.551546 0.096462 -1.735400
-2.005943 0.089533 -4.589771
0.946877 -0.097009 -3.401782
1.851303 0.076007 -7.388904
-1.216090 0.055058 -2.517200
1.102701 0.015089 -2.336108
-1.360928 -0.152653 -6.262988
1.264275 0.139369 -2.687671
-1.416830 -0.206066 -4.525806
-0.965337 0.001038 -3.005786
1.775035 0.131050 -6.547107
-0.062960 0.108591 -1.899890
-0.797543 -0.015059 -6.281177
-0.590697 -0.035750 -2.281604
-0.957612 0.261193 -2.908313
-0.987548 0.267768 -3.509692
-2.337732 -0.001967 -4.638416
0.309710 0.032590 -2.440906
-0.830962 -0.244102 -4.347278
-0.948872 0.292358 -3.957019
-1.783107 -0.057512 -4.864917
-1.237243 0.313910 -5.772998
-1.114093 0.032673 -3.981982
-1.238570 0.076433 -5.654163
-0.751065 -0.169915 -1.572314
-1.262662 0.023234 -4.491565
-3.735535 0.224711 -5.638965
-1.073692 -0.243994 -2.730273
-1.325540 0.115604 -5.141406
-0.759953 0.008145 -1.270190
-1.459681 -0.077779 -4.169177
-0.762551 0.379042 -5.986804
1.323797 -0.301183 -6.041614
-3.803870 -0.217929 -6.410205
-3.483034 0.187207 -4.871265
-2.448116 0.210984 -4.392810
0.531678 -0.043270 -5.929187
-1.242895 -0.027317 -3.367297
-2.491279 0.131438 -4.953662
1.142434 -0.226834 -2.634265
-1.086272 -0.216781 -1.281482
-3.975390 -0.053435 -5.237964
1.634476 -0.039770 -7.074512
-3.909023 0.247155 -4.822681
1.097771 0.121955 -3.117786
-1.056280 0.261025 -4.749316
-0.698119 -0.071715 -0.420398
-1.007820 0.252851 -2.504993
0.782919 0.117800 -2.499683
-0.874040 0.118579 -5.320667
-0.025754 -0.152162 -5.291003
-1.024022 0.049543 -1.603870
-3.797249 0.344716 -5.344897
-1.472316 0.189541 -4.465198
1.903815 -0.178152 -6.848193
-0.639194 0.218707 -0.371387
-0.117100 0.127745 -5.690417
-0.472532 0.288619 -2.524707
-1.448369 0.297710 -4.915515
-0.074887 0.147846 -2.246265
-1.104008 -0.209779 -5.382312
-0.776784 -0.302321 -1.392383
0.090705 -0.140466 -2.093982
-1.094716 -0.200543 -6.123889
-0.747943 0.306735 -3.235095
-2.795541 -0.101120 -4.957385
-0.753540 0.294091 -3.581470
-1.371027 -0.173468 -4.937183
-1.281576 -0.260667 -2.810718
-0.890312 0.202163 -4.298083
1.193559 -0.169855 -3.116199
0.212114 0.029175 -1.931995
1.033785 -0.053417 -2.812793
-0.709181 -0.156607 -4.912097
1.277533 -0.178135 -5.672900
-1.209242 -0.185377 -5.841785
-0.874475 -0.182362 -5.215503
-0.856228 -0.225188 -2.987781
1.703257 0.086794 -6.840564
-1.072393 -0.015782 -3.592578
1.103160 -0.244936 -3.788013
0.487726 -0.076800 -5.706775
-2.046696 -0.165583 -4.954517
-0.960924 0.031289 -2.218005
-1.142318 -0.215224 -0.860095
0.216903 0.340295 -5.869495
-0.903766 -0.218252 -6.689868
-3.960626 -0.073244 -5.737415
-0.542726 0.361092 -6.379260
-0.824034 0.007564 -0.193713
-0.955801 -0.166524 -1.670093
0.937115 0.253528 -3.611987
-1.231081 0.309259 -3.664966
-1.305645 0.211123 -4.098682
-0.425016 -0.138926 -5.944507
-3.160593 0.250942 -4.769275
-0.909393 0.224146 -5.993701
-1.246135 0.180373 -3.223315
-0.580923 0.289869 -5.584399
-1.032697 0.247212 -0.046375
0.198829 0.027362 -5.380664
1.051227 0.047978 -3.968372
-0.684189 -0.112366 -5.594775
-1.073375 0.224018 -1.793018
-1.888061 -0.146138 -4.175891
-1.043316 0.310551 -6.401111
-0.036305 0.244391 -2.439197
1.688488 0.105059 -7.256580
1.467208 0.100933 -6.117114
-0.333324 -0.303028 -2.571277
-0.931003 0.122918 -6.759082
-0.880899 0.458762 -0.322864
0.815351 0.016411 -2.959094
-0.943364 0.327083 -0.698291
-1.094358 -0.028687 -3.209583
-0.684464 -0.307847 -6.137805
-1.830787 0.160193 -4.767505
0.339862 0.150005 -5.671619
-0.343225 0.052605 -1.645984
0.915494 -0.058005 -5.883289
-0.134336 0.147252 -5.235461
-0.803903 -0.128221 -0.986316
-0.597971 -0.144586 -5.280200
-3.686836 0.038194 -5.036365
-0.838620 -0.068207 -0.700671
-2.165915 0.139576 -4.713367
-0.693598 -0.316003 -0.624561
-1.814750 -0.260773 -4.623706
-2.662542 0.175184 -4.770801
-0.001352 -0.046929 -5.545398
-1.187406 -0.008490 -1.222461
-2.804194 0.207106 -4.481860
-3.253746 -0.125846 -4.966174
-0.450447 0.031617 -5.612415
-1.680261 0.514266 -5.515918
-0.575256 -0.087214 -5.054065
-0.542769 0.139979 -5.219104
-0.246224 0.166887 -2.119495
1.765080 -0.203370 -6.429370
-1.040121 0.294638 -5.715869
1.862084 0.015292 -6.372180
-1.081071 0.128925 -5.934070
-0.603695 0.006752 -5.873706
-0.275218 0.178400 -5.810596
-1.070847 -0.118623 -0.147693
-0.614398 0.093716 -0.005359
-1.265546 -0.011654 -3.791187
0.309751 -0.212149 -2.464160
-3.743883 0.066158 -5.472461
-1.471795 0.105386 -3.987109
-2.280502 0.186087 -4.898303
-1.185972 -0.045552 -2.985461
-0.976961 0.193620 -2.086719
-3.759843 0.047522 -5.927112
0.295558 0.050543 -2.185168
-0.840071 -0.088739 -3.570972
-0.695628 -0.116655 -0.099963
-0.824246 -0.063463 -2.095386
-0.995130 -0.203156 -6.883411
-2.585775 -0.074570 -4.482959
-0.314077 0.040629 -2.353687
0.119068 -0.104883 -2.449268
-0.857619 -0.225647 -4.774890
-0.933344 -0.195620 -3.902393
-0.715453 0.328256 -4.989612
1.328666 -0.066650 -2.740161
1.781074 0.291926 -7.544177
-1.137764 0.017148 -1.020068
-2.982384 -0.052232 -4.895862
-0.799188 -0.100442 -3.331470
-0.474115 -0.189580 -2.456470
-1.558209 -0.083043 -5.259814
-3.312015 0.320260 -4.885120
-1.533818 0.380574 -5.553760
-3.853274 0.249613 -5.033496
-1.822519 0.136698 -4.325305
1.641800 -0.172583 -6.642078
-1.200022 0.265006 -2.862964
-1.008778 -0.119735 -5.743213
-1.563318 -0.449285 -5.653186
-0.669210 -0.215401 -2.219409
-0.412376 0.163986 -1.996692
-1.598677 0.016208 -4.888660
-1.058657 -0.121284 -4.832202
1.048209 0.019730 -5.668994
1.043333 0.145124 -2.738086
-0.979502 -0.037059 -4.476917
-1.015058 0.000569 -3.808276
-1.643156 -0.141928 -4.517810
-0.726581 0.273165 -1.660999
0.114577 0.045834 -2.298083
-1.514391 0.164343 -5.130359
-0.820707 -0.119370 -2.599170
-1.267437 -0.076037 -5.109119
-1.092266 -0.052163 -1.826892
-3.245930 0.009393 -4.688708
1.860097 -0.081516 -6.066882
-1.187524 0.107162 -4.676685
-1.167661 -0.066761 -6.529407
-0.859555 0.160380 -6.336902
-0.121756 0.120038 -1.715198
-3.803823 0.263363 -6.411487
-0.580112 0.302992 -6.046375
-1.254717 0.150289 -3.897205
-1.509000 -0.253966 -5.351611
-0.823517 0.129082 -4.606189
-1.301446 0.065967 -6.357776
1.145577 -0.156896 -2.439563
1.840390 0.196324 -6.159717
0.686370 0.103419 -2.324573
-1.044842 -0.200537 -1.502979
-1.718927 0.182711 -4.055286
-0.653357 -0.180861 -1.822498
0.969424 0.007612 -3.563159
1.628839 -0.117729 -5.872791
-1.323721 -0.206189 -5.689990
-0.816705 0.134929 -4.925769
-0.931614 0.280571 -3.720874
-0.975945 0.171845 -5.122180
-2.267376 -0.020397 -4.344714
-0.991922 -0.214438 -0.977588
-0.327038 -0.214570 -5.785266
1.875657 -0.041417 -6.718494
-0.849444 0.030029 -5.898975
-1.349479 -0.196694 -6.688770
-1.351376 -0.159784 -4.302173
-1.136039 0.284579 -4.309497
0.678184 0.206125 -6.041187
-0.796776 0.138421 -2.289600
-0.687671 0.427921 -0.824084
-0.021336 0.138267 -5.872363
0.659467 -0.167179 -5.634265
1.746291 -0.186947 -7.461108
-0.875192 0.249830 -0.150989
-0.731642 0.129580 -2.563403
0.258144 -0.016822 -5.999072
-0.451034 -0.113062 -1.586108
-0.835571 0.073686 -2.801379
-1.421923 0.466863 -5.285205
1.101208 -0.226556 -3.520618
-0.760610 0.253193 -2.828662
-0.264751 -0.194529 -2.189807
-0.974578 -0.042632 -0.562366
-2.377331 0.336152 -4.955859
-0.108110 -0.119182 -5.946399
-1.136191 -0.025010 -0.799182
-1.014754 0.102477 -2.393665
-1.088259 -0.106373 -5.034900
1.684525 -0.239724 -7.245776
-1.085657 -0.114255 -2.134387
-3.086545 0.124723 -4.651477
-0.864230 -0.060719 -4.871814
-2.088767 0.120817 -4.167712
-0.214859 0.121706 -5.403674
-1.248589 -0.020969 -6.195178
0.691679 -0.135467 -5.999072
-1.235829 -0.246598 -4.516772
-0.910288 0.234648 -3.085864
1.024050 -0.210885 -3.007495
-1.211909 -0.147694 -1.609912
1.566424 0.026212 -6.278369
-1.064660 -0.218389 -3.526477
-0.561081 -0.097447 -2.079272
-0.520667 -0.318064 -6.579517
-0.145952 -0.071511 -2.339465
-1.237675 -0.192704 -5.249194
-4.066550 0.185399 -5.926501
-0.843117 0.132383 -4.133777
-1.164448 0.233554 -2.213184
-0.816472 -0.252174 -6.021960
-1.245953 0.137755 -3.595691
-0.964198 0.072371 -6.081165
-0.688653 -0.211020 -5.822803
-0.363310 -0.054803 -1.894702
-1.023448 0.086754 -3.377917
-0.966845 -0.245240 -2.424609
-0.777794 -0.330420 -6.329761
1.667220 -0.243378 -6.807788
-1.189354 0.321487 -5.092700
0.451296 0.081886 -5.804187
0.886731 -0.020706 -2.425586
-1.091267 0.127103 -0.391895
0.931870 0.048180 -3.108997
-1.145424 0.295879 -6.243884
0.498010 -0.045640 -2.452197
0.339211 0.242343 -2.393665
-1.448602 -0.193927 -4.023486
-1.111507 0.122994 -2.696094
-0.905556 0.112806 -1.245166
-0.728411 -0.339832 -2.630969
-0.807307 -0.078955 -1.889209
-1.147026 -0.137079 -3.845386
0.344107 -0.031130 -5.471118
-1.933091 -0.023711 -4.959888
-3.693136 0.255157 -6.169116
-0.694344 0.209761 -1.870288
-1.129235 0.184502 -6.775867
0.899053 -0.134388 -2.724902
-0.925859 -0.274391 -2.173511
-0.985809 0.281196 -6.607166
-1.495317 -0.222199 -4.788684
-2.035779 -0.025721 -4.408618
-0.668780 -0.123221 -2.458484
-2.408585 0.159757 -4.606982
1.641675 0.044361 -6.677966
-0.993749 -0.205785 -4.256274
-0.687927 0.238616 -6.203906
-0.293733 -0.126966 -5.431079
-1.850557 0.364998 -4.901660
0.954239 -0.010254 -3.751697
-1.474969 -0.078196 -5.049060
-1.654011 -0.105918 -4.331897
-1.280347 0.254437 -5.978564
-0.809892 0.347993 -6.704272
-1.546465 0.540425 -5.630786
-0.687054 0.427610 -0.464771
-0.761399 -0.010843 -1.456165
-3.314419 0.135903 -4.847461
-1.216780 -0.279390 -4.066272
-1.594613 0.187744 -4.935168
0.223187 0.014319 -5.753772
-0.751524 -0.168524 -1.255481
-0.864257 -0.121402 -3.743518
-1.181375 0.097880 -1.889880
1.029513 -0.243018 -6.066394
1.194898 -0.134963 -3.301807
-2.506735 -0.028947 -4.881274
-1.489859 0.261393 -4.243396
-1.204993 -0.003496 -4.813098
-3.877110 0.075666 -4.864795
-0.617140 0.158112 -1.150317
-0.838916 0.143025 -0.882678
-3.836119 -0.003359 -5.606006
-1.038225 -0.208123 -0.481311
-0.859307 0.295179 -1.094714
-0.199152 0.003999 -1.939868
-0.177310 -0.179040 -5.205981
-0.549311 0.120852 -5.497974
-0.737186 0.341137 -3.980273
-1.061113 -0.219790 -5.167896
-0.948111 -0.021557 -0.021716
-1.886383 -0.101364 -4.620471
-3.663371 0.191452 -5.817310
-0.408130 -0.017148 -5.820361
-0.449001 -0.208030 -1.772998
-2.220917 0.387258 -4.847095
-3.531090 0.124043 -5.044299
0.458172 -0.200702 -5.916797
-0.121667 0.097957 -6.011584
-1.120653 0.266004 -3.948291
-0.961284 -0.037731 -6.841418
-0.441287 0.151874 -2.421863
-2.335633 -0.178153 -4.957263
-1.552162 0.132339 -4.141772
-0.935528 0.055609 -1.841663
-0.539581 0.276776 -5.112109
-0.994765 0.126042 -0.981982
-3.914630 0.282840 -5.769397
-3.802395 0.017540 -6.336902
-1.206974 0.315672 -4.470264
-0.293633 -0.558847 -6.879687
1.239928 0.104082 -5.789905
0.568107 -0.150539 -2.322986
-0.888570 -0.248716 -3.323596
-0.398672 0.047675 -5.193896
-2.172917 -0.136794 -4.772388
-0.763648 0.011553 -5.436572
-3.828750 0.240739 -5.207874
-0.836029 0.230875 -2.470264
-0.099318 -0.173869 -2.066760
-1.316679 0.135496 -4.787708
-2.401566 -0.074966 -4.495593
-1.171198 0.144944 -1.131396
0.214014 0.096646 -5.567187
-0.440202 -0.674062 -6.753772
-2.583304 0.287202 -4.874194
1.798488 -0.184632 -5.874316
-0.928023 -0.119821 -3.170886
-2.415883 0.094618 -4.765491
-0.689148 0.295288 -0.180713
0.148907 -0.143883 -5.929370
-1.276087 -0.232118 -2.204883
-0.000383 -0.032726 -2.197009
-3.037074 0.144649 -4.852710
-1.255685 -0.173967 -2.663562
-0.634724 -0.301201 -1.486865
-0.164761 -0.268480 -6.094592
-1.029961 0.232689 -0.260913
-2.743378 0.303276 -4.999561
0.755696 -0.207922 -2.554492
-0.653486 0.034540 -2.134692
-0.882034 0.130338 -1.526599
0.834298 -0.050351 -5.684375
-1.322333 0.207159 -4.984790
-0.327687 0.602254 -6.827014
-2.755876 0.099648 -4.651172
-1.233258 -0.109491 -2.440906
1.126464 0.061495 -3.386890
-0.318801 0.216978 -1.677661
-0.904461 0.065862 -3.529712
-0.851955 -0.087005 -6.021777
-0.979865 -0.261877 -1.833301
-0.370941 -0.128279 -5.281299
-3.738260 0.398120 -5.620288
-1.075009 0.038887 -4.145679
-0.481664 -0.183844 -5.575183
-1.934949 0.181349 -4.914661
-1.219879 -0.179632 -1.874072
0.711907 -0.290245 -6.060962
0.238856 -0.064322 -2.073413
-3.619222 0.084160 -5.590381
-0.986864 0.134820 -3.904773
-0.852873 -0.135641 -4.052295
-0.520978 -0.267262 -5.993213
-0.638279 -0.405725 -6.397083
-1.090695 0.008515 -5.812976
-0.959653 0.301655 -5.354663
-0.925552 -0.068102 -6.187366
-0.931091 -0.216472 -1.381396
0.842785 -0.155528 -5.549304
-1.902257 0.012174 -4.247607
-0.339355 0.159290 -5.966907
0.108347 -0.075513 -1.840808
-3.578481 0.283226 -4.971667
-1.144072 -0.130448 -4.179309
-0.672797 0.237954 -5.844592
-2.926994 0.088424 -4.620898
-0.793324 0.311812 -6.317187
-0.904460 0.273079 -4.623096
-1.246638 -0.195148 -5.465869
-1.227704 0.250728 -1.738513
0.614119 0.055923 -5.786914
-0.062193 0.003436 -5.333911
-1.276722 -0.237984 -3.573108
-1.459694 0.176224 -4.695178
-0.940448 -0.195908 -0.677905
0.348830 -0.156060 -5.606677
-1.255351 0.093005 -2.929492
-0.642278 0.271678 -1.387195
-3.033339 -0.000661 -4.747974
-1.004888 -0.109710 -2.325305
-1.231769 0.130610 -1.465686
0.713562 0.056861 -5.525378
