Tower sampling points:
-3.077191 -0.042507 -4.028076
5.297026 -0.280995 -0.865967
-0.851853 0.749883 -2.978027
4.321644 0.943094 -1.944214
-1.133124 -0.235741 -9.317261
0.040504 0.522183 -10.768066
-3.638432 0.467964 -3.519653
4.325525 -0.119791 -2.619507
-3.182832 -0.264895 -2.382324
1.727610 1.208224 -8.565674
-0.445552 -0.866552 -11.748657
-0.659976 0.988509 -13.643677
2.727597 -0.129927 -3.187866
-1.697773 0.985625 -6.774414
-0.553738 0.457856 -8.535767
1.955280 -0.106286 -8.471802
1.879019 -1.122547 -14.359253
-2.261825 0.614994 -2.689697
-1.094519 -0.553875 -8.101562
-0.678109 -0.918027 -14.167114
-0.104239 -0.318077 -10.799683
0.951197 1.760161 -14.096558
-1.511186 0.608824 -3.289062
-5.028470 -0.412981 -3.865845
2.642731 -0.733072 -7.592041
-3.467652 -0.431338 -2.963867
1.932646 1.583500 -13.125610
3.454283 -0.624368 -5.573120
1.204595 0.834216 -11.188354
1.966270 0.729686 -14.172607
-1.308238 -0.188796 -3.606567
6.449254 0.099988 -3.606934
4.509082 0.647714 -3.751465
0.974532 1.316450 -10.625366
5.931055 0.096968 -0.207764
1.646540 -0.662305 -10.978271
-1.937232 -0.631297 -2.984009
2.648074 -0.541803 -8.266479
-4.498850 0.214300 -3.697388
-0.929246 0.089738 -3.421631
3.345887 0.167230 -5.953369
-1.160860 0.061870 -7.622314
0.080866 1.290089 -10.231567
-3.557124 0.584287 -1.248657
0.764358 -0.926936 -13.826416
0.923155 -0.184944 -9.742554
-1.856952 -0.434084 -6.311157
-1.516879 0.964920 -7.615601
6.610501 -0.449376 -5.467651
-4.935867 0.683749 -3.865723
5.075900 0.295346 -1.519165
1.387713 -0.949521 -12.325439
-0.490322 0.292602 -11.364746
-0.921506 1.224655 -8.165039
0.658057 -0.902669 -10.234009
1.242365 0.461556 -9.655762
-2.766872 -0.070546 -4.955933
2.483208 1.421629 -9.178711
-0.109101 -0.881123 -10.867065
-0.440316 0.945520 -11.382080
-0.068698 1.445981 -12.799805
1.334953 -0.367487 -9.100464
1.418231 1.236529 -10.856079
-1.077004 0.575177 -3.918579
-2.419443 -0.754551 -5.623779
2.537991 -0.504143 -9.222656
1.592342 1.521889 -14.130127
2.204597 0.052921 -2.787842
-3.737228 0.754892 -0.486328
1.406304 1.571584 -12.091064
5.441681 0.243395 -3.512695
-2.527526 -0.477857 -4.464600
-2.382988 0.515829 -5.911865
0.926357 -0.499885 -11.326660
1.962747 -0.077032 -13.486572
-1.541893 0.038479 -2.575928
0.503876 0.868438 -10.326660
-0.650359 0.555637 -14.079346
0.299961 -0.396470 -11.052246
1.900037 0.475554 -3.373169
2.296882 1.177721 -9.792358
0.606313 0.830902 -10.800293
3.492467 1.060270 -5.445068
4.059886 -0.397261 -3.506470
-2.546710 -0.390170 -2.635254
-0.235246 0.316442 -13.813354
0.814781 1.143725 -9.703369
1.888926 0.769996 -10.918579
5.393132 -0.062569 -0.208740
-2.814625 -0.467360 -1.729858
0.185486 0.050167 -9.155640
1.960495 -0.818192 -10.312256
-0.245189 0.664235 -2.646851
-3.125704 0.899953 -3.311157
-3.359845 0.503772 -3.914551
0.313638 1.500689 -11.518311
1.498580 -1.192956 -13.255493
2.782829 1.029058 -7.473877
4.843391 -0.557526 -3.980469
0.966621 -0.051403 -3.745483
1.877618 -0.104373 -3.496460
-4.528091 -0.072004 -0.379639
3.936990 -0.161536 -1.815308
5.116687 0.540768 -0.770508
2.465772 1.267787 -8.165771
2.976403 0.589793 -8.161255
-5.095732 -0.122729 -5.233887
2.058758 1.656157 -14.144409
4.440711 0.595171 -2.279419
3.748283 1.018613 -4.181519
-2.475500 0.067305 -3.325562
5.168312 0.600506 -3.352905
2.013908 -0.788139 -11.828613
0.132598 0.104488 -9.704956
-1.102741 -0.919990 -9.337769
0.470315 1.368117 -14.083862
2.333171 -0.499329 -7.901733
-1.995301 -0.405930 -4.109497
4.353165 0.655432 -3.027832
-3.967466 0.053862 -3.519531
4.729108 -0.246305 -1.437256
-1.727256 0.906772 -2.616455
-1.487817 0.375178 -7.255859
0.491697 -0.204056 -2.983765
1.837791 1.269024 -10.503906
4.513376 -0.632213 -2.599243
3.732599 -0.501367 -6.479370
3.463255 0.143299 -6.464966
-0.600484 -0.181456 -13.481934
3.091595 0.997536 -3.863770
-0.227839 1.628595 -14.192627
-0.343997 -1.084204 -13.872192
1.775766 0.015524 -11.217651
1.892024 -1.235065 -12.631104
-1.976470 0.781335 -4.711060
-0.246836 -1.313245 -13.024414
4.511661 0.149940 -2.950562
2.248883 -0.912297 -13.666138
-5.310041 0.224679 -3.827759
3.976162 0.391412 -5.331177
2.091376 -0.015080 -10.368408
1.424995 -0.400659 -2.665771
2.014503 -0.835158 -13.214233
-3.306262 -0.138661 -1.581909
0.580256 0.245888 -10.538208
-1.076646 1.200880 -9.494263
1.411495 0.586699 -2.688110
2.872836 -0.495066 -2.900024
4.785204 0.821595 -2.585693
4.237796 0.167472 -1.480591
0.613997 -1.364654 -13.709106
-2.865908 -0.436687 -3.212891
2.433588 -0.583607 -9.833252
-1.241426 -0.296011 -8.449463
-2.072309 0.473938 -5.452637
-2.255859 0.525604 -3.787109
-0.219857 1.187144 -9.385864
2.732860 0.543080 -3.744629
-0.679144 1.147994 -9.059326
0.288753 -0.443017 -3.793701
-0.525464 -0.103948 -2.756348
-1.979339 0.940604 -6.145264
0.240915 -0.889832 -11.504272
0.258730 -1.229567 -13.222412
0.058116 -1.363602 -14.381348
-2.949484 0.996402 -4.344360
-2.005379 -0.036104 -6.868530
3.877292 -0.119033 -5.573853
2.174961 -0.959558 -8.399902
3.037013 0.781197 -6.997681
2.133272 -0.508347 -14.554810
-3.263195 0.989743 -2.573120
2.640712 0.722037 -7.890259
-2.359961 -0.117223 -5.988037
1.317119 -0.828914 -9.109985
-1.469006 -0.365107 -3.152466
1.313554 -1.295952 -13.875977
-0.436892 -0.069039 -3.789062
-1.732812 0.689311 -6.437378
3.803535 -0.377065 -4.101929
-1.488058 -0.719820 -7.258057
-0.087470 -0.869686 -13.305420
-4.022923 0.322079 -0.226196
-0.673714 -0.376678 -10.467041
1.029041 -0.809561 -10.469849
0.463784 0.564862 -2.944580
-0.188102 -0.878066 -9.439209
2.275693 0.097609 -3.748657
0.185477 0.930473 -9.212158
-3.624388 -0.097352 -1.893799
1.714208 0.925125 -3.060303
-0.463225 -0.193174 -11.513428
6.428298 0.156224 -4.047729
-0.589957 0.347165 -3.166504
-0.417813 0.912553 -8.573364
1.228134 -0.822842 -9.809570
-0.566883 0.745127 -3.492920
-1.080971 0.991632 -7.766357
-4.711297 -0.348517 -3.497681
2.588359 0.952316 -3.083862
-0.022879 0.610071 -3.396240
4.752364 0.233651 -0.662598
-1.994077 0.924518 -7.094971
1.818442 -0.552361 -12.145386
3.873126 0.386158 -3.002319
3.233556 -0.512930 -7.559692
1.601794 0.482396 -8.741821
-1.687424 0.683104 -3.883301
-0.983661 -0.226000 -3.091431
0.377249 1.399420 -11.015869
-0.167594 -0.839294 -10.434326
-0.345261 -0.506653 -2.571167
2.916804 0.179232 -2.920776
2.892367 -0.336067 -8.601318
1.998964 0.055222 -10.792480
-1.228307 -0.901164 -8.652344
2.111375 0.850073 -8.251465
2.851853 0.082243 -7.325562
2.239521 1.017931 -3.760864
-1.836880 0.035586 -3.821411
1.731564 1.273271 -9.097168
1.361672 -0.535749 -10.674316
5.224144 0.057900 -0.590820
-2.443868 0.765518 -5.352173
-0.952834 -0.610008 -9.711792
2.998323 0.961299 -8.409912
-1.927460 0.620384 -3.165283
3.062935 -0.665132 -8.278564
0.928029 -0.987261 -11.271362
3.254967 0.331059 -7.268555
-2.830271 -0.076021 -2.546997
-2.840462 0.565476 -1.396851
0.996656 1.313566 -10.122437
1.619639 1.477339 -14.584106
-1.719393 -0.854668 -6.878052
-2.540300 -0.509878 -3.524658
-0.788773 -0.188463 -9.570068
0.503276 0.671150 -3.399170
0.039492 -1.069507 -14.064453
0.058144 0.986093 -9.643555
3.756944 0.889140 -4.617920
0.058148 0.788468 -2.984009
-3.511526 0.050968 -0.308228
-3.407986 -0.109042 -1.050537
-0.451712 1.278695 -9.918213
3.050361 0.737527 -2.842895
2.317360 0.566274 -3.361572
4.196228 0.790721 -3.484253
1.004054 0.392727 -2.820923
3.488807 0.297149 -3.466187
0.720523 0.827135 -11.211670
-0.458721 0.583124 -13.485718
5.711216 0.544798 -3.178467
0.306846 -1.044228 -10.645020
-0.586872 0.413489 -10.788086
0.823282 -0.517580 -3.678833
-0.254473 1.074368 -11.021240
-0.534119 -0.745187 -12.813110
-2.517676 0.534615 -1.911499
1.351429 0.287377 -10.838623
3.622724 0.775125 -6.031860
-4.299222 0.443445 -3.346436
1.092673 -1.279184 -14.313354
-0.626645 -0.315183 -8.317871
-4.477113 0.746341 -3.786865
-0.065397 -1.066405 -12.471680
0.559310 0.614674 -2.497559
4.113171 0.694961 -4.737671
0.757117 1.038900 -3.214478
5.440819 0.621912 -0.327026
-0.744705 -0.894216 -10.283569
0.895864 -0.514078 -3.148560
-4.049572 -0.104545 -3.129272
3.613171 -0.515055 -2.536865
-2.781268 0.621770 -4.860962
-0.114354 1.099229 -11.599487
3.682876 -0.111534 -3.336792
-0.929334 1.297283 -9.876343
3.302229 0.853565 -3.507202
4.685094 0.101759 -2.397217
5.074905 0.762363 -2.953369
3.353322 0.473252 -4.693237
3.703848 -0.295372 -5.232056
1.855962 0.295670 -8.412964
4.889554 -0.043702 -2.870117
-2.881494 0.570631 -2.957886
2.295237 0.768560 -10.500610
-0.627435 0.970301 -10.168457
-0.141735 -1.180562 -11.901611
-0.131390 -0.446503 -11.473511
-2.013901 -0.368817 -5.562866
-3.003161 -0.577689 -3.645752
4.470114 -0.522152 -4.416504
-0.221508 0.997170 -3.416870
-1.402567 0.398495 -2.926636
-0.132827 0.537667 -3.872437
1.327592 1.029287 -3.813477
-0.713167 1.473257 -13.754272
1.857483 0.509454 -3.792603
-2.655292 0.141596 -3.814453
4.064210 0.805441 -2.341797
-1.109105 -0.520195 -2.592895
1.888874 -0.108298 -3.032837
6.173787 -0.189391 -3.495483
2.058655 1.180457 -13.921753
0.288373 -1.230327 -11.764404
6.924757 -0.042238 -4.090454
-0.091533 1.413655 -14.524292
-1.318851 0.932058 -8.902710
-2.027335 0.927302 -5.537720
3.347761 -0.672972 -6.356812
-1.657305 -0.463699 -3.857422
1.239425 0.973181 -2.717163
-2.110063 0.718996 -6.712769
5.040803 -0.108549 -1.162109
4.953826 0.028741 -3.271851
-3.602418 0.356618 -2.847168
0.788099 0.330974 -3.510498
-3.055261 -0.175843 -1.904785
6.005164 0.845992 -3.826538
0.807255 -0.053032 -5.199463
-0.463672 1.006659 -2.783447
3.995670 -0.716021 -5.038086
2.448423 0.148930 -7.799194
1.132925 1.152651 -9.182251
-3.187562 0.606974 -1.630859
1.005737 -0.024627 -2.943970
3.460938 0.307797 -3.959351
2.222853 0.785917 -13.211670
-2.924497 -0.669379 -4.327026
-1.626353 0.761492 -7.158813
0.252321 0.082997 -2.784180
-4.118742 0.043356 -0.534546
-3.564282 0.568312 -2.078613
0.146731 -1.071945 -9.305664
4.024621 0.049170 -2.397461
-0.093397 1.351989 -12.218872
-2.141576 -0.558106 -3.468872
6.624066 0.174476 -4.910156
-0.341288 -0.633898 -9.154053
0.604424 1.489712 -9.703857
2.177830 -0.721801 -12.310059
-0.521606 -0.776916 -13.540283
4.812741 0.591157 -0.406372
-0.899753 -0.733278 -8.487549
4.297258 0.864158 -4.069580
1.846122 -0.095257 -11.680176
-0.393416 0.752515 -14.325928
4.036683 1.127465 -4.862793
3.117919 0.721090 -7.675659
0.269880 0.829241 -11.026855
3.330913 -0.478583 -7.048950
-0.619898 1.089127 -10.585938
1.818768 0.129145 -2.707397
2.793873 1.352843 -7.755493
-2.308176 -0.049068 -2.606201
