Tower sampling points:
-6.048307 -0.218802 -0.347034
3.949274 -0.218802 -0.347034
-1.576513 1.009204 -11.876709
3.675546 -0.571599 0.000000
-6.908039 -0.642230 -3.507568
1.709899 -1.247535 -6.403809
-1.789279 0.614903 -2.722656
-3.465070 -1.093795 -7.424194
0.299572 -1.741596 -15.501831
5.005492 0.201813 -4.056030
-2.647248 1.448457 -15.633179
-5.423906 -0.194517 -0.132690
0.384411 -1.412785 -9.947021
1.484965 -0.849951 -2.831909
-2.406134 -1.467134 -13.791382
-4.343882 0.694076 -4.858520
0.268278 1.255766 -14.411377
-1.250641 -0.092887 -5.608032
0.616260 0.943842 -8.163940
-2.591334 -1.274150 -10.240967
0.200428 -1.253428 -12.750244
-2.261774 1.022565 -8.782593
-4.187160 -0.744148 -2.510498
2.388124 0.765515 -4.736450
0.349887 0.868802 -10.542114
3.135695 0.442340 -2.004517
0.189186 0.614906 -3.928955
-6.916406 -0.036202 -5.626099
-2.556118 -0.879231 -4.025024
-3.905071 0.924229 -6.989502
3.356715 -0.878386 -3.576294
-2.413431 0.936477 -13.702148
-0.506172 -0.926600 -2.877808
0.561734 -1.040944 -8.003784
-1.629048 -1.497864 -11.945801
1.782100 0.708011 -6.615723
-4.235635 -1.082821 -5.606934
-5.425773 0.544960 -3.154663
-1.143976 -0.079136 -9.885132
0.163346 0.758398 -12.519165
-2.693753 -1.170187 -15.572754
1.729346 -0.890771 -4.637207
-3.495621 0.709700 -3.264282
0.311221 -0.487216 -14.309082
-2.284445 -0.717829 -8.628906
-5.057158 -0.939206 -3.986328
-0.350077 -0.455795 -11.341309
-2.486969 0.814873 -10.448120
-4.766614 0.437247 -1.497803
4.777241 -0.011736 -5.651978
1.910370 0.643398 -3.186523
-0.798031 -1.562693 -13.975342
4.056680 0.782007 -0.798950
-1.213360 -0.108665 -3.986328
-0.467619 1.129928 -9.333740
-2.255173 -0.265905 -11.421509
-2.035187 -0.876219 -2.655884
2.686728 -0.617022 -1.079224
3.285370 0.557975 -3.617920
0.470120 -0.874155 -3.945190
-3.341285 0.234507 -8.266479
-0.987098 1.036695 -13.749878
0.723115 -0.030401 -9.497314
-5.353838 -0.816291 -1.694336
-3.830961 -0.369457 -4.175171
-0.320469 1.241093 -15.618530
-2.365906 0.616705 -3.982666
-0.457621 0.437628 -2.768921
-1.083502 -1.235789 -10.545898
-0.293771 -0.736244 -9.041626
2.889287 -0.937580 -2.346191
1.459066 -0.256062 -7.448730
-2.917954 -0.160697 -9.633667
1.505142 0.052955 -5.523926
-1.687347 -1.678854 -14.890991
-3.731401 -0.059573 -6.188599
-0.902117 0.864524 -10.810425
-1.783495 1.368772 -14.709717
0.781859 0.289500 -2.723999
-2.383900 -0.266216 -14.112915
-6.541348 0.451497 -3.954834
-3.138519 -0.447546 -3.021606
-5.432542 -0.655855 -2.865112
2.339035 -0.258823 -3.817505
2.058924 -0.006244 -2.212524
-1.582160 -1.134456 -9.479980
-2.515526 0.834363 -12.547363
1.213044 0.018752 -3.891968
0.294987 0.402893 -13.595337
-2.455805 -1.185290 -12.689575
-4.367153 0.413068 -2.622437
0.644075 1.126528 -9.423340
-4.504239 0.461533 -3.770142
-3.185639 -1.358941 -8.524292
4.450553 -0.669415 -3.658569
-0.005743 -1.468961 -11.687622
-2.608101 0.641887 -14.740112
1.126479 -0.039927 -8.479004
-1.675134 0.958947 -9.703613
-0.102591 1.149098 -11.535278
0.300994 -0.452261 -10.482910
-5.736849 0.242331 -1.072266
0.208968 -1.586719 -14.356567
-3.388058 -0.006363 -7.224609
0.863868 -1.105927 -9.022583
0.075071 0.185911 -8.671753
-4.311433 0.780415 -5.943726
3.224476 0.152817 -0.612915
-5.932916 -0.386027 -3.891846
-1.206456 0.129077 -11.475220
-1.374963 -0.961479 -3.432861
2.171193 -0.708314 -5.652954
0.473108 -0.660031 -2.942261
-4.565705 -0.254892 -5.131348
-1.965535 -1.193750 -11.043701
-3.060168 1.080282 -9.385376
1.420170 0.803050 -7.588135
3.092605 -0.126603 -2.920532
-3.891291 -0.989957 -6.533813
-2.252755 -0.104975 -3.311523
-1.612843 -1.250797 -13.241699
-0.513414 -0.857874 -3.900024
-1.941026 0.163395 -9.138550
4.207451 0.293835 -3.423218
-4.907777 -0.385084 -0.942139
-4.439970 -0.442299 -3.413940
1.433253 -1.227326 -7.451294
-5.293569 0.175639 -2.258423
-1.651261 -0.330035 -10.657227
-3.079050 0.853188 -7.587524
-7.023215 -0.073090 -4.680908
-0.969067 0.808595 -4.003296
-1.304208 -0.281563 -2.764526
-2.762714 -1.134037 -9.329346
-6.257663 -0.358560 -0.518555
-2.843520 0.433528 -2.660522
-0.105020 -1.229374 -10.791016
-2.282062 0.683160 -11.367798
-2.894278 -0.551113 -7.916504
0.030221 -0.649468 -13.432861
-0.274822 1.302835 -13.222412
2.587985 -1.045148 -4.230103
2.150230 0.691179 -5.677979
-0.568917 -1.651485 -13.089111
-0.867470 -1.245952 -11.439209
2.419459 -0.902624 -3.170532
1.725781 -0.178103 -6.381714
-1.747382 1.263054 -13.166748
-0.543578 0.042782 -10.559204
2.460327 0.209571 -1.424561
1.503522 -0.867164 -3.741211
1.695919 0.755373 -4.149170
-3.161294 -0.482787 -8.792725
-2.494137 -0.989445 -14.650146
-0.681323 -1.167603 -9.735718
4.831669 -0.324188 -4.810303
-0.694251 1.349247 -14.540039
-3.148649 0.180511 -3.938354
-3.757983 0.116204 -5.237427
-4.504300 -0.383921 -1.739624
-4.432704 -0.993549 -4.622925
-2.603369 -0.468093 -10.629272
-0.543954 0.247374 -9.321167
3.283818 -0.428171 -1.702270
-0.401070 0.030584 -3.549683
0.081380 0.291996 -11.627319
4.051473 -0.113720 -0.680054
0.386292 0.865906 -15.179688
2.307419 0.006408 -5.149292
-4.832798 -0.128259 -4.311279
-7.314771 0.082167 -3.890259
-0.538313 1.208528 -12.330933
0.093095 -0.655736 -12.041016
-5.692534 0.468006 -3.959839
0.778341 0.225446 -7.741821
-2.396921 -0.715704 -13.393066
-1.599564 0.537585 -10.457642
2.717338 0.605863 -2.720215
2.496187 0.580943 -3.913818
-2.497419 0.479453 -8.182617
-1.033717 -0.022770 -4.801758
0.364653 0.416919 -14.474609
-1.203836 0.413275 -3.306030
0.458229 -0.076597 -3.538208
-3.818114 0.623866 -4.212769
-3.329574 -0.875144 -3.720581
-0.901952 0.817410 -9.972900
0.402977 -1.058833 -14.964111
0.289770 -1.419757 -13.549805
1.656674 0.068073 -4.590454
1.712544 -0.186878 -3.251587
-6.152197 0.076922 -3.261841
-2.227803 -0.956994 -11.916748
2.044866 -0.811993 -2.245850
-3.777287 -0.630938 -4.937866
0.956611 0.671080 -8.841919
3.516865 -0.178976 -3.934204
-0.438278 -1.514553 -14.810913
-3.811056 -0.016273 -3.199097
1.121332 0.667084 -3.317139
-1.878680 -0.500158 -3.875488
-3.397763 1.078469 -8.260620
-2.598755 -0.961761 -3.242554
-5.662262 -0.556228 -1.019043
-1.601378 1.058585 -11.101807
-0.888723 1.149029 -11.550537
-0.084695 0.938463 -8.623413
-1.555655 -0.673751 -11.435425
-1.752720 1.364526 -13.928223
-4.853506 -0.151463 -2.806519
1.697110 0.684137 -5.065918
3.513622 -0.569166 -0.990112
0.168834 0.191316 -10.866699
-2.377690 -1.755387 -15.218018
-1.528551 -1.466920 -14.187012
-3.110587 0.450300 -8.948364
-0.750863 -0.614191 -10.238892
-2.494186 1.311061 -14.346558
2.563413 -0.350392 -4.525635
0.180369 0.534239 -3.186523
-0.400300 -1.382503 -12.314941
-2.353879 0.201997 -13.533569
-0.004258 0.726360 -9.903320
-3.806731 -0.758988 -3.149414
3.886246 -0.418513 -3.245728
-4.903661 -0.734667 -2.278687
-1.633438 0.501357 -3.903564
2.400403 0.052824 -3.104004
-5.272356 -0.094208 -1.533813
3.346892 0.257786 -1.327515
1.182582 -0.890040 -8.399414
-2.492609 0.653101 -3.265259
-0.575637 0.473259 -11.332153
0.164569 -1.174416 -8.682495
1.372263 -0.741412 -6.915283
1.486742 -0.861770 -5.833862
-1.928216 1.372202 -15.643311
0.537771 -0.710006 -9.850342
-2.473005 0.831224 -9.724365
0.171631 -0.526677 -8.324341
-1.628269 -0.418146 -9.446411
2.336402 -1.085322 -5.065918
-2.211534 0.334313 -12.133789
2.550588 -0.389392 -1.805420
0.246456 1.126918 -13.708374
-5.378947 -0.047690 -3.578369
-0.868756 -0.471968 -3.296265
0.113409 -0.035096 -2.762329
5.111164 -0.505149 -3.861206
-1.814684 0.227213 -11.093628
-4.743993 -0.927956 -2.939209
-3.765285 -0.549920 -5.681885
1.069048 -0.466712 -3.355347
-3.795555 -0.567449 -7.098267
-4.338059 0.057674 -5.714722
-0.068842 -0.658283 -3.383057
-3.762392 0.656662 -6.361206
-2.535416 -0.188172 -3.942627
3.983357 0.402784 -4.071777
-4.862473 0.729949 -4.299683
-1.423304 -0.678908 -10.094116
-4.195347 -0.886222 -3.897827
-4.747685 0.659350 -3.152710
1.404177 0.577613 -2.687744
1.378974 -0.178049 -2.653076
-3.600098 0.382628 -2.671509
-2.471635 0.158110 -10.873413
0.008385 -1.242897 -9.389160
-1.922490 1.167272 -12.473511
-0.653116 -0.416785 -9.549683
-2.421549 1.234061 -15.021973
-5.182753 0.193282 -0.677979
-1.055789 -0.435798 -10.971313
-6.601255 -0.227131 -3.966675
0.864171 0.663912 -3.948364
2.443409 0.524882 -2.044067
0.650962 -0.438259 -7.704224
-3.450571 -0.899691 -8.080200
-0.217605 0.903378 -10.907837
-4.122796 -0.114501 -2.228027
-5.539124 -0.849228 -3.503662
-0.039405 1.372941 -15.018921
-0.637944 0.784319 -3.319214
-2.953234 0.200435 -7.703491
3.123040 -0.468318 -0.377319
0.333218 1.394557 -15.620728
-2.209136 -1.028037 -9.694824
2.488975 -0.491492 -2.646240
1.886102 0.260707 -3.743042
2.994143 -0.161945 -2.261108
0.143414 -0.923015 -11.328735
-1.512614 -0.197218 -3.398071
0.569196 0.402609 -9.997559
-0.369471 1.155121 -13.995728
-1.135205 0.549075 -5.494873
1.187936 0.567391 -8.229126
1.609639 -0.461956 -5.123779
-2.654814 -1.096373 -8.193115
-5.895186 0.201938 -0.437744
1.577447 0.312564 -7.095947
-2.642137 -0.645819 -10.001099
-1.298116 1.173976 -10.350586
-3.097024 0.166060 -3.240723
-6.238330 -0.569486 -3.274292
-2.126263 -1.577425 -14.421265
2.943061 -0.480909 -3.951416
-2.649736 0.305315 -10.085327
-0.601096 -0.192423 -2.774536
-2.257636 0.993826 -11.932373
-2.046321 -1.184598 -9.036499
1.527047 0.604022 -5.855713
-2.418757 0.376569 -14.188110
0.126714 0.803190 -9.212402
-1.973889 -1.565218 -12.507568
-3.768204 0.598802 -5.662231
-1.950942 -0.738353 -3.277222
1.535094 -0.446596 -4.216553
-1.330251 1.107003 -14.324585
-1.138013 -0.900403 -2.835815
-4.120732 0.534999 -3.222290
-2.367474 1.167797 -13.105957
3.032795 -0.777101 -3.046020
3.617004 0.150968 -3.260742
-4.367354 0.409621 -1.982788
4.425236 -0.026571 -3.953491
-2.517509 -0.302903 -2.778687
-1.841753 0.367716 -3.306274
3.895428 -0.675210 -3.958252
-3.445397 -0.778927 -2.592895
-1.729830 0.791426 -9.106445
-2.236162 0.070271 -8.571411
2.041318 0.490307 -2.586426
0.127349 -0.354038 -3.985107
-4.251987 -0.403432 -6.121216
-3.556093 -0.419944 -7.655762
-0.419816 0.553770 -3.896484
-3.809402 0.140577 -4.589355
-0.456935 -0.708898 -10.793823
-1.167390 0.646523 -2.741089
2.765305 0.134047 -3.597290
1.362702 -0.717303 -7.835815
-1.473413 0.385716 -9.655762
0.985869 -0.521593 -8.843140
0.378312 0.371553 -8.177246
2.132081 -0.829672 -3.864014
-2.488866 0.706897 -15.333008
-3.846115 0.117380 -3.790894
-3.546321 0.390161 -7.656616
-5.145158 0.573519 -3.722656
0.240087 -1.050723 -14.078979
3.729329 0.117985 -0.224487
-0.445504 0.962530 -10.338013
-3.815630 -0.002891 -6.782104
-1.658236 -1.228642 -10.366699
-1.457644 -1.311901 -11.345337
-1.220345 0.122925 -10.825195
0.290728 0.886026 -13.090942
-0.494881 -1.145861 -10.340942
-2.747898 0.982356 -8.381470
0.156261 -0.182535 -13.821411
-1.258564 -0.739954 -3.973022
-4.748964 -0.130058 -2.221924
-0.430303 -1.301938 -13.548706
2.103706 0.371043 -4.344604
2.830112 -0.021827 -1.024536
-4.266096 -0.222959 -2.797729
0.988317 -0.537783 -3.935181
-4.356299 -0.129693 -3.964600
-2.228102 0.237531 -2.822510
-2.843700 -0.903140 -2.713379
2.698161 0.669785 -3.370239
-4.980249 0.586424 -2.620239
1.908880 0.168156 -5.947144
3.188979 0.495060 -3.045410
-3.403658 -0.297146 -3.700806
0.416723 -1.011299 -10.369995
-5.331086 0.445553 -1.742920
-4.384911 0.093826 -4.660522
-4.572390 0.114891 -3.255859
-2.269544 -1.480873 -13.153809
0.255233 -1.669086 -14.928711
-2.852760 -0.567501 -3.580933
-2.425480 -1.004359 -10.749756
1.050906 0.099697 -3.240723
-3.048017 0.699676 -3.708008
1.926006 -0.351962 -2.709106
1.958591 -0.732227 -6.188354
-4.948753 -0.432079 -3.734985
-3.176991 1.022257 -8.824585
2.711775 -1.041843 -3.645386
-1.886488 -1.521157 -15.405395
-0.272240 -1.711127 -15.516724
-5.468381 -0.045255 -3.013794
-0.650042 -0.298087 -3.944824
0.644343 0.140760 -4.031982
2.664811 0.104348 -4.196533
0.902712 -0.999710 -7.548706
-7.280541 -0.479532 -3.979004
-2.049131 0.809818 -10.812500
-5.318383 -0.384553 -2.106201
1.328193 0.858065 -7.029053
-2.620415 0.698190 -9.093750
-3.811444 0.689025 -5.055664
-5.943192 -0.406613 -0.046753
0.078516 1.094450 -12.070557
-1.226041 0.674854 -11.283691
-2.355606 -0.929094 -11.357422
-1.194355 -1.189404 -9.993286
-3.383027 0.619368 -7.168579
0.135647 -0.284226 -11.569336
-1.490241 -0.872098 -10.767944
-3.600828 -0.246466 -2.730957
2.705532 -0.419805 -3.330811
-3.048274 -0.620784 -9.338623
-4.282043 0.575172 -5.421509
-2.723175 -1.091982 -8.750610
-2.475675 -0.854435 -13.930908
1.830211 -0.769227 -3.296020
0.721919 -0.654419 -9.323608
0.540046 0.962032 -9.992065
-4.311469 -0.514682 -5.564575
-0.065827 -0.589643 -2.817627
0.823178 0.500089 -9.357788
-1.875931 -0.644201 -9.001099
0.142554 -1.308207 -12.197876
-3.605883 0.932582 -7.741821
3.972281 -0.654918 -0.603760
-1.289846 -1.269689 -13.730347
2.306536 -0.538956 -4.974731
-0.656984 -1.202679 -10.932373
-4.864519 -0.991957 -3.473999
0.557106 -1.172530 -9.483643
-1.571051 0.000213 -10.225464
0.449957 0.846026 -8.709717
-1.839666 -0.342411 -2.913330
-2.866009 0.374814 -9.523926
-3.281666 -0.340808 -8.276489
-2.720819 -0.068383 -8.120728
