Tower sampling points:
-2.965867 0.234882 -8.102295
-0.828856 0.110023 -7.611084
0.970816 -0.385270 -11.417664
-0.478544 0.173773 -1.373962
2.056972 0.084536 -4.239563
-0.513270 0.998778 -14.209778
-2.278225 0.664935 -11.109680
-2.037177 -0.072620 -4.379761
-0.806353 -0.855570 -16.259277
1.051721 0.721389 -8.109680
-0.296247 -0.613554 -6.587952
-0.953497 0.860999 -12.929749
-1.519694 -0.069650 -17.267700
-0.210843 -0.697188 -8.821777
2.191394 -0.019514 -11.810486
0.624497 1.012049 -16.186768
-1.569399 -0.066494 -1.285156
2.071104 0.046536 -7.820251
-0.115707 0.544552 -12.067078
-0.979697 0.943274 -7.119873
2.731141 -0.511576 -7.776489
-0.073518 -0.900133 -13.322266
-0.063579 0.955184 -15.212952
-1.028421 0.024466 -4.569885
-0.120280 -0.737062 -9.647766
-3.170996 -0.034806 -4.544800
0.460489 0.472629 -14.510376
0.313747 0.678448 -3.958801
-2.139047 -0.323468 -8.190491
0.377104 0.829679 -10.598572
-0.046023 -0.236326 -11.814758
-2.264912 0.668860 -7.388062
-0.196986 0.647239 -11.070862
-2.420340 0.461024 -4.280701
-4.095385 -0.041077 -8.925171
0.220872 0.109444 -7.687256
-0.507595 -0.061714 -2.986755
-2.684539 -0.507085 -11.426697
-0.398041 0.627110 -14.788757
-1.045462 0.719815 -4.285645
0.708142 -1.101490 -18.107849
-4.176408 0.066753 -8.310059
0.499341 0.716207 -12.986389
0.461107 -0.369901 -1.289001
-1.398512 -0.330732 -11.345093
-3.463625 0.184781 -13.269775
2.743142 -0.019811 -5.264099
-3.562179 -0.000959 -8.206848
-1.375398 0.616173 -16.233948
1.526252 0.346473 -0.462646
-0.392530 -0.449226 -3.565369
-2.257764 0.110264 -11.875183
0.128573 1.122619 -17.792358
0.056102 -0.729070 -10.703674
-0.112938 0.390198 -7.149963
1.757746 0.536728 -7.565979
-0.794210 0.163228 -0.642273
-0.709051 0.647667 -3.508179
0.023517 0.018243 -0.652100
1.521605 0.012207 -11.876892
-3.442890 -0.343483 -5.915955
0.011606 0.803466 -7.885071
-1.411786 -0.530289 -16.885681
-1.105893 1.168180 -17.847656
-0.609091 -0.747168 -13.022583
-0.004528 0.742960 -13.997681
-0.196035 -0.542407 -14.780090
0.441513 0.866730 -12.062073
-0.477091 0.104823 -4.208557
-1.396308 -1.147749 -17.612854
-0.886668 -0.313280 -8.048462
-0.914072 -0.500841 -14.669189
0.258584 0.259248 -8.741150
-1.476787 0.601378 -17.001343
0.121122 0.452240 -2.284363
-1.302805 -0.053816 -3.460266
-0.576785 0.727692 -5.518677
-1.111371 0.770066 -9.295654
3.414324 0.279043 -9.523865
-1.493034 0.127872 -4.214783
-0.511856 0.971813 -16.720642
0.450184 -0.463507 -12.387878
-0.839655 0.842484 -10.430847
-0.816896 -0.271613 -7.031799
-0.128159 -0.209879 -8.074402
0.435226 -0.560863 -3.939880
-0.546111 -1.044214 -17.286987
0.949918 0.107649 -0.673767
-1.394833 0.877623 -13.313355
-1.443234 -0.392432 -16.288757
0.612576 0.737110 -11.450500
-1.017881 -0.533488 -5.744690
-2.419558 -0.519310 -7.711182
0.190139 -0.056345 -6.421387
0.163552 0.662059 -4.539246
1.207364 0.554414 -3.619995
-1.941536 -0.547352 -11.655884
-3.347193 0.563395 -12.492065
0.890318 0.158918 -10.974060
-3.008366 0.714752 -7.602051
-0.774987 0.083936 -1.856445
-3.576596 -0.101639 -11.884949
-1.323433 0.537017 -11.872742
2.025895 -0.467502 -11.472351
1.158955 -0.739274 -11.885193
0.527057 0.901191 -14.886047
-0.493894 -0.419126 -1.939453
-0.673442 0.551886 -2.580261
-0.778924 -0.322319 -11.122681
0.552462 -0.457591 -15.169861
0.707322 0.368769 -17.048889
3.380051 -0.035617 -8.278076
-0.338699 -0.612979 -4.583252
-0.472356 -0.588639 -7.523254
-0.674271 0.301887 -7.109375
0.309961 -0.566472 -14.222168
0.811588 0.399922 -7.689148
-2.364202 0.049271 -0.675842
0.088060 1.039139 -15.797363
-1.387683 0.593819 -7.745300
0.561236 -0.290423 -11.811890
-1.176532 -0.503337 -9.173462
2.969849 0.492821 -7.898499
1.852222 0.845212 -0.531067
2.259929 -0.430854 -4.268066
-2.419415 0.161371 -8.048584
0.352793 -0.183779 -3.340576
-3.078386 -0.256316 -4.046448
-1.573638 1.057433 -16.628662
0.041259 -0.593078 -2.445068
0.820672 -0.638666 -8.199646
-0.777036 0.464725 -11.879395
2.655405 -0.494811 -8.321045
1.269855 -0.610408 -7.361389
-0.490389 0.775756 -8.106750
-0.125171 0.578779 -1.260986
-1.303747 0.992813 -15.148376
-2.273823 -0.430147 -3.802673
-1.216399 -0.027625 -14.781555
0.029703 0.069575 -1.909180
-0.387142 0.688822 -9.163452
0.070145 0.100509 -2.972168
2.628048 0.067516 -4.270996
-1.526160 -0.504320 -7.675659
2.374012 0.423895 -11.526184
-0.477905 -0.712502 -10.789490
0.611810 -0.719658 -11.190796
1.757117 0.619890 -11.314758
0.556830 -0.199367 -16.439453
1.980242 0.629700 -8.162842
0.237490 0.360498 -6.084167
1.877069 -0.525009 -7.598572
0.813767 0.152600 -1.193298
0.156378 -0.821661 -12.118347
-0.455775 -0.488252 -2.667847
2.672117 0.334131 -13.151245
-0.474901 0.891660 -11.772400
-0.545509 -0.211380 -6.341187
-1.012188 1.032793 -15.904968
-0.598823 -0.569791 -9.843994
1.475089 0.042145 -0.919861
-0.807097 -0.384665 -10.514465
-0.898118 0.565589 -14.997742
2.629542 -0.370217 -12.168762
0.073786 0.396458 -14.865295
-0.699509 -0.693210 -14.181152
0.408650 -0.805720 -13.123779
1.259201 -0.471954 -3.786377
-1.921303 0.275053 -7.915649
-1.434793 -0.492739 -4.319275
-1.376036 -1.001421 -16.617065
-0.689943 -1.041302 -16.779785
0.472730 0.915771 -14.223084
0.074497 -0.456772 -5.936401
-1.414330 -0.452321 -7.150696
-4.226807 0.342812 -9.267151
-0.992725 0.764232 -6.626465
-1.740225 -0.221285 -10.857361
-1.100581 -0.420968 -3.793579
1.444359 -0.329297 -4.298645
-0.310396 0.024275 -7.644043
-1.224414 0.309955 -11.381775
0.094588 0.593838 -3.294800
-1.154315 0.575963 -5.474365
-0.917912 -0.842158 -11.941589
-1.161305 -0.756008 -11.163696
-0.465021 0.962931 -12.804871
1.870983 -0.102466 -0.608582
1.387952 0.438984 -4.260559
-0.636799 0.640959 -4.593994
-1.155421 -0.102880 -10.079773
-3.837538 0.444417 -8.204468
-2.867158 0.285188 -0.642456
-1.117212 1.091981 -11.136963
0.644825 -0.846764 -17.095886
-1.288195 0.336889 -7.206665
-1.349786 -0.526462 -13.872192
-2.876712 -0.176333 -7.798462
-0.817951 0.669313 -1.695068
1.747052 -0.191719 -8.140442
-0.702946 -0.407209 -0.630798
-0.900544 0.050160 -1.126465
-0.121896 -0.536809 -5.039551
-2.697917 0.427468 -11.373169
-1.748980 0.080752 -0.665649
2.390915 0.352686 -8.251282
-1.325157 0.681202 -3.854248
-2.922851 -0.466357 -11.916077
-1.599358 1.081468 -17.840271
-2.092404 0.580803 -3.666077
-4.212991 -0.402343 -9.881348
-0.017000 -0.147377 -1.369080
-0.647713 0.538483 -1.020386
-3.268687 -0.401966 -8.163574
-0.251193 0.029417 -14.676270
0.269332 0.845828 -11.107483
-1.567636 0.502573 -1.225769
-0.706230 -0.070491 -3.500488
0.368749 0.255059 -4.291199
-3.443924 0.400050 -5.723084
0.562629 0.795389 -7.851746
0.468651 -0.945904 -15.139954
0.240487 -1.010783 -16.635498
1.076269 -0.092542 -7.593872
0.741520 -0.065848 -4.223389
-0.341585 -0.352175 -11.351379
-0.958196 0.623093 -7.507568
-0.632272 0.826387 -11.223084
-3.094544 0.553668 -11.652771
-0.623087 1.023413 -14.971375
-3.206951 0.648619 -8.206299
-3.265356 0.171351 -4.991577
0.708240 0.025981 -11.421265
-0.051339 0.342295 -8.031067
0.384508 -0.799308 -8.039001
-1.021156 -0.954378 -14.841858
0.419417 -0.684823 -8.809875
-1.409140 0.768004 -11.372375
-0.441953 -0.402532 -1.449097
1.464182 -0.330993 -11.540955
-0.426322 -0.988776 -17.760986
-0.606778 -0.010644 -2.488464
0.270528 -0.003005 -9.220459
0.435650 0.009708 -0.910461
0.085218 -0.503674 -3.581360
-0.620420 0.734983 -6.298767
-0.038731 0.333700 -10.744080
-1.144049 1.080138 -13.909668
-2.158404 -0.453283 -11.190247
-1.053453 -0.113890 -6.409058
-0.098988 0.315092 -4.002563
0.596850 -0.931657 -14.107056
0.541334 -0.512055 -14.696167
2.649469 0.190605 -5.693054
-1.352202 -0.903615 -15.426697
0.021907 -0.807402 -13.805359
0.813305 0.359749 -3.802002
-1.355139 -0.245656 -8.148071
1.505829 0.712013 -7.971375
0.366191 0.547551 -9.578064
-1.056422 -0.305699 -5.201599
1.281003 0.648995 -11.264160
-0.602155 0.560019 -3.049255
-1.282842 -0.552007 -12.877869
-2.216432 0.446114 -11.545288
-1.088174 0.927401 -12.054688
-2.873347 0.145216 -4.206848
-1.282542 -0.045765 -12.140259
-1.883557 0.313735 -7.314148
2.183641 -0.536040 -11.961487
1.053481 -0.507812 -10.971680
2.553568 -0.209687 -4.642700
-2.742341 -0.491318 -1.033447
-1.168973 -0.724779 -8.004395
-1.268182 0.696728 -8.859558
-0.009525 -0.955578 -14.898865
-1.895173 -0.480861 -4.199158
0.429314 0.636892 -13.839478
-1.118917 -0.919642 -13.735596
-0.943312 -0.963716 -17.518555
-1.937654 -0.287024 -7.709961
0.645203 -0.718785 -16.254883
0.703575 1.072784 -17.509949
0.121024 1.021394 -16.784790
2.537128 0.095815 -12.170044
0.082846 0.842952 -6.941956
0.447620 0.400441 -7.021790
-1.547648 -0.104370 -17.799561
-0.918346 -0.174676 -2.802246
-0.287032 -0.776439 -11.591553
0.276958 0.722438 -8.759460
0.393024 -0.290984 -9.667969
0.530524 -0.359311 -7.953369
-1.035758 -0.406065 -4.750000
-1.129983 -0.163952 -7.391480
0.077997 0.508823 -1.669983
-1.892689 -0.146301 -3.606873
0.311573 -0.227773 -4.256042
-2.570771 -0.205843 -11.755981
0.805560 -0.453441 -7.198364
0.133882 0.507364 -4.986267
-0.438717 -0.868045 -12.489990
-0.000267 -0.437714 -0.599548
0.604967 0.561466 -1.175293
-2.861802 0.272673 -7.630981
0.052948 0.496352 -11.468262
0.201183 -0.134198 -7.224182
0.334908 -1.155522 -17.607788
-1.269943 1.010543 -16.972595
-1.207878 0.543336 -10.670166
-0.283275 0.187799 -0.959900
-0.525440 -0.653503 -7.073853
3.388728 -0.100037 -9.254089
2.294711 -0.361196 -7.681396
-0.070012 -0.646640 -6.982483
1.475440 0.465029 -11.850342
0.921405 -0.379950 -0.757751
0.278168 1.041910 -17.330261
-1.887156 0.244092 -4.010254
2.019463 0.536184 -4.225159
-0.660233 -0.314001 -3.904968
-1.313758 -0.428105 -1.190369
-0.708442 0.582247 -3.993286
-1.826877 0.653895 -11.133850
-0.889511 0.468125 -7.945190
-2.512336 0.526104 -3.843262
1.012367 0.432649 -11.554260
-1.300848 0.491481 -14.514954
-1.190498 0.606539 -3.428894
-1.547909 -0.799743 -17.371582
-0.780752 -0.426854 -1.072083
-1.445552 -0.577002 -10.867188
0.726223 -0.787611 -17.738892
-4.370748 -0.292431 -8.097290
0.106281 0.395580 -0.896362
1.403859 0.307585 -7.402893
-0.285088 -0.932003 -16.928345
0.198821 -0.345921 -2.100098
-0.560133 0.854622 -10.786255
3.092159 -0.234700 -7.941589
-1.511411 0.645075 -17.440186
0.840380 0.682271 -11.966980
0.796342 0.683336 -7.197266
-1.866551 0.664395 -7.607300
-2.216427 0.822547 -11.833069
-1.462115 0.873851 -14.734985
1.385701 -0.409272 -7.751770
-1.834830 -0.368942 -1.104858
-0.311459 0.634272 -3.695862
-2.185813 0.525702 -8.160278
0.040180 -0.644938 -10.259888
-0.978327 0.555856 -0.722168
-0.144406 0.699445 -6.477295
-0.285348 0.978134 -13.757263
2.681470 -0.145598 -11.797180
-0.494707 -0.481213 -3.109192
-0.024933 -0.727012 -8.366089
0.991168 -0.335912 -11.871460
-1.779705 -0.087407 -8.113159
0.641175 -0.064809 -7.651672
-2.669398 -0.257979 -3.862976
-0.139756 0.687411 -5.601685
-0.036219 0.501000 -7.575989
0.195224 -0.614717 -11.738159
-2.447569 -0.052862 -4.232971
-0.621321 -0.764241 -8.668701
-0.490987 -0.128586 -11.825745
-1.041249 -0.583153 -6.789978
-1.844192 0.420454 -11.881897
-0.437824 0.306751 -4.783081
-2.477819 0.439341 -0.840271
-1.152166 0.515402 -9.724365
-0.104058 -0.148304 -3.761658
-1.422332 -0.335767 -11.825684
0.731489 -0.066692 -17.491272
-1.345329 0.080363 -0.949585
-1.320668 -0.480717 -3.426147
-1.452843 0.690244 -8.172791
-0.212754 -0.165800 -3.299377
-0.540593 0.835392 -10.115051
-2.291595 0.380937 -7.704590
-3.262203 -0.266330 -12.208862
-1.438525 0.137397 -16.208557
0.023427 -0.784801 -9.167786
-1.379054 1.041197 -16.223450
-1.532177 -0.771466 -11.425842
-0.242922 0.952166 -12.299561
-1.054737 -0.728197 -9.610657
0.344621 0.168091 -11.586670
0.802464 -0.350277 -3.916199
-2.185869 -0.228316 -7.369873
-0.510483 0.391743 -7.488647
0.626385 0.108968 -3.474548
1.747309 0.274368 -11.557068
0.655766 -0.578248 -16.652588
-2.099628 -0.051319 -0.988464
0.352463 0.585276 -11.750977
-0.304248 0.405385 -2.439941
2.523944 -0.068938 -13.122070
-0.304537 -0.443027 -10.455750
1.668995 0.159927 -7.777893
0.472894 0.784468 -12.573242
-1.422656 0.482924 -15.838989
-0.216459 0.002784 -11.167542
0.008816 0.854418 -9.667358
-0.780898 -0.741732 -10.192078
-1.551142 0.061706 -3.806274
-1.010306 -0.861313 -13.008179
0.234083 -0.027209 -8.172180
0.413372 -0.330266 -13.813049
-0.241519 1.107221 -17.601868
-1.283029 -0.651751 -12.282471
-0.640700 0.391873 -2.145264
-0.826694 0.750324 -9.597961
0.169491 -0.369657 -0.972595
2.164373 -0.170106 -8.161194
0.338781 -0.771680 -15.750366
-1.218013 0.140125 -1.377197
-1.162315 0.179568 -8.504395
0.271831 -0.328326 -6.723145
1.625482 0.424199 -0.867859
1.857728 -0.313264 -4.252380
-0.684525 -0.877756 -14.550781
1.296833 -0.212178 -11.182678
3.110457 -0.334636 -8.369080
0.302377 -0.697221 -9.590759
1.146991 0.321961 -8.144897
-0.706948 -0.643226 -7.879761
-1.092794 1.066470 -10.726868
-0.377760 -0.585759 -6.185791
-0.770500 1.092588 -17.606873
-1.579501 -0.401178 -0.707275
-0.720898 -0.260825 -7.431152
0.555841 0.551817 -10.854492
-0.188296 -0.560093 -5.446594
-0.556353 0.206134 -10.762390
-1.142680 -0.203164 -4.227661
-3.317849 0.199455 -12.042542
-0.863337 -0.721579 -8.276367
-0.523032 -0.133333 -8.000855
-1.221378 0.138873 -10.408752
0.213570 0.783971 -8.310059
-0.737680 0.567314 -14.571167
-0.800326 0.785534 -14.014648
-0.101316 -1.236936 -17.644775
-0.381781 0.104851 -0.573853
-3.367053 -0.053022 -12.947083
-0.278924 0.258111 -3.108643
-2.409547 -0.327574 -0.820984
-2.069942 0.317290 -11.137390
-3.166888 0.430429 -4.280273
-0.355797 1.050982 -14.580261
0.582091 -0.842999 -12.443665
-0.968916 0.656994 -8.420776
-0.604721 0.707734 -7.144470
-0.152391 0.216171 -11.832764
2.684515 -0.466198 -13.425598
0.320343 -0.315895 -11.060059
-0.747618 -0.846563 -15.208069
-1.243348 0.001975 -11.121582
0.834873 0.477419 -0.853394
-1.809968 0.478674 -0.637573
-0.275584 -0.406625 -2.279480
-0.614871 -0.229690 -4.385559
-0.447165 0.578457 -1.502563
-4.183683 0.600025 -9.605347
0.327704 -0.281910 -8.739685
-0.087930 0.777952 -10.049072
-1.195184 -0.460482 -10.447144
-2.162498 -0.217656 -11.597961
-1.516652 -0.965836 -17.948975
-3.451858 -0.012936 -4.252258
0.390711 -0.573065 -7.465393
1.000195 0.349348 -7.315369
-0.218170 -0.221203 -1.728088
-3.604910 -0.243075 -7.890381
-0.917370 0.217051 -2.722900
-0.579739 0.909946 -13.246643
-1.359802 0.928792 -11.761902
-1.254342 1.238652 -15.459167
0.021149 0.832418 -10.793091
-0.220215 0.555521 -4.559998
0.489100 -0.825107 -10.826477
0.470846 1.152255 -15.847168
0.073914 0.863224 -13.585693
0.223590 -0.415993 -2.758545
-1.711204 -0.086830 -11.378662
-2.335961 -0.584573 -11.619202
-1.140849 0.310308 -4.244568
-0.229318 -0.866016 -12.930542
0.222547 -0.150535 -5.731445
-3.478021 -0.113291 -4.814392
2.595940 0.360652 -7.797546
-0.161330 -0.561930 -10.995361
-1.036107 -0.714305 -11.537598
-1.198551 1.120248 -17.466064
-0.510504 -0.179103 -6.800354
0.738441 0.679670 -17.290100
-0.887132 -0.387425 -1.909058
1.608072 0.240463 -3.804199
0.760043 0.052125 -17.869080
1.172199 0.428285 -0.613159
0.188521 0.784502 -13.217285
1.547182 0.082232 -4.220886
-0.537361 0.768184 -8.497742
-1.082969 0.825164 -15.548401
-1.174386 0.723791 -10.264771
0.119882 -0.749504 -14.556580
-0.751355 0.943618 -16.257080
-0.698150 -0.565308 -5.439148
-0.963913 0.561395 -7.035095
-1.350256 -0.477092 -14.284546
-2.016623 -0.177047 -3.984863
0.340335 -1.000847 -11.187988
-0.262343 0.819441 -11.437500
-0.327312 -0.598877 -9.346863
0.214033 0.250026 -7.310669
-0.752795 -0.591287 -6.025269
-1.327228 -0.725036 -14.629456
-0.294935 0.601732 -3.299500
1.911126 -0.289981 -11.831482
-0.712790 0.620077 -5.151672
2.465760 -0.103141 -7.921753
-0.989062 -1.006987 -15.942566
-2.619807 0.574550 -7.589172
1.258639 0.503502 -7.755188
-0.287420 -0.882546 -14.616760
0.535319 -0.497908 -3.477051
-0.005372 0.906638 -11.982666
-2.605657 0.218014 -11.742676
0.372792 -0.364652 -10.406677
-0.663129 0.275972 -3.305359
-1.002886 0.956719 -12.460999
1.682465 -0.625177 -7.929382
-0.338353 0.188708 -1.901855
3.184616 0.261310 -8.121948
-2.791935 -0.503602 -7.607788
-0.635373 -0.682566 -11.730591
-3.348214 0.304662 -8.103577
2.480093 0.473313 -11.930542
-2.468886 -0.215024 -7.984497
-0.778464 -0.503464 -3.591797
0.128855 0.698714 -5.887451
-0.648075 0.291120 -3.709778
0.152004 0.112663 -3.519165
-1.052519 0.365327 -1.707459
0.406920 1.004958 -16.529297
1.242408 -0.690976 -11.513794
0.703575 -0.931137 -15.936462
-1.532253 -0.412705 -17.482788
-2.445049 0.752662 -11.443298
-2.121283 0.544942 -4.051086
-0.593090 0.307411 -11.162048
0.210965 -0.268512 -7.631897
-2.827881 -0.129844 -8.174561
-0.753348 0.842742 -9.183899
-0.507578 0.567639 -12.129700
-1.433260 0.570523 -4.241882
-2.939458 -0.265339 -11.575256
0.121609 -0.497754 -8.036377
2.189120 0.297014 -7.558350
2.121882 0.333397 -3.919556
0.207723 -0.646876 -4.330688
-1.416599 0.541435 -11.067200
-0.486232 -0.525993 -4.185181
-3.500171 0.013499 -5.781189
1.127332 0.499648 -3.987000
0.290902 0.450549 -3.656189
-0.722355 -0.728457 -12.280762
-1.410442 0.625881 -16.610901
-0.361096 0.114388 -7.008484
-1.463576 -0.911603 -16.974182
-0.656850 -0.157341 -10.796082
0.844987 0.770728 -7.601562
-1.154326 0.604336 -6.286865
-3.914999 0.631371 -7.874573
0.007298 -0.910315 -16.314392
0.099772 0.061401 -1.074646
1.560884 -0.141035 -3.768494
-1.699948 -0.480987 -3.449585
-0.118922 0.793171 -8.908447
0.827669 -0.191947 -11.095947
0.491178 0.617765 -4.287659
0.312444 0.081883 -10.250671
