Tower sampling points:
-2.746941 0.124247 0.000000
2.091328 0.124247 0.000000
2.033239 0.697417 -2.540863
-1.377626 -0.945911 -11.056000
-3.651004 -0.036708 -5.190277
-2.614062 -0.216385 0.131927
2.827688 -1.171200 -7.209381
-0.640905 1.247742 -7.629181
0.291257 -0.589398 -5.047394
0.738290 1.418477 -11.042999
-2.451623 0.851746 -2.586761
1.733196 -0.226922 0.186249
0.718722 -0.794076 -9.194855
2.853033 0.708697 -5.178497
-0.420963 -0.419577 -1.396454
-1.483670 1.019232 -5.177643
-1.369456 1.173203 -9.898651
-3.441806 1.455035 -7.003448
-3.438001 -0.874822 -7.299469
-1.322213 -0.717570 -8.391388
-0.314096 1.048082 -3.036896
0.398160 -0.721606 -7.131500
0.681058 1.065849 -6.022369
0.608494 1.161844 -9.109283
2.097093 -0.597240 -3.964447
-1.444453 -0.817842 -5.805573
0.883061 -0.885153 -11.064178
-2.409755 -0.486870 -3.897797
-0.364894 -0.813165 -3.357574
2.756714 1.214581 -6.917084
0.963501 0.682023 -1.056549
-1.758154 0.670852 -1.019684
1.357052 0.818177 -4.584991
-2.798941 -0.325500 -1.625275
1.914894 -0.411237 -1.478668
-2.789676 0.891761 -4.343048
-1.206862 -0.037197 -7.051971
-0.665332 -0.864190 -9.702179
0.794761 0.274829 -10.203156
0.604620 0.604682 -7.558868
-0.387799 0.205962 -5.946869
1.707997 -0.357159 -5.243683
-1.470172 0.480646 -11.056976
-3.402311 0.246736 -6.472870
-1.315429 0.593248 -8.716888
2.615019 0.035146 -6.280365
-2.282784 -0.066504 -5.145782
-0.130423 1.198865 -10.148468
-0.281629 0.590277 -0.680084
-1.111020 1.063507 -6.472198
-0.086640 -0.783062 -8.265594
2.201322 0.622284 -3.746063
2.022460 -0.626594 -2.766144
2.109991 0.741527 -0.353851
-2.711089 -0.632455 -2.746368
2.868240 -0.431093 -4.965179
0.756099 -0.358840 -1.518402
-0.400071 -0.027798 -2.508453
-1.564624 -0.377238 -1.466400
0.292364 0.555870 -5.047455
-1.374375 0.022213 -9.796600
-0.985574 -0.119777 -5.033966
-0.882701 0.642145 -1.689545
-0.490976 1.223302 -9.084991
0.582465 -0.312123 -6.130585
0.307973 -0.918454 -10.167145
-0.505564 -0.664279 -6.565460
-0.093313 0.978630 -6.748871
-3.030198 0.788310 -5.412262
-2.789175 0.751565 -0.222260
1.923737 0.632286 -1.447601
-1.296020 1.498361 -10.989777
2.139868 -0.763737 -0.560883
-1.401560 0.276118 -5.855255
-2.788938 0.229102 -3.292145
-0.745958 -0.776733 -7.524750
1.243487 -0.215672 -0.672943
0.096684 0.692103 -1.602570
-2.539009 0.683064 -1.612274
0.154286 1.194367 -8.195465
-2.270036 -0.192754 -0.781891
-0.310940 1.121698 -5.632599
-1.048393 -0.143719 -0.679901
1.166233 0.434449 -5.451874
0.634437 0.198641 -9.135284
2.189593 0.152987 -4.581085
-2.990102 -0.504357 -4.671783
0.210776 -0.268248 -0.693573
-0.531396 -0.914707 -10.724152
-1.243622 0.513132 -7.773895
1.019394 -0.015122 -4.683380
0.637840 -0.276901 -8.178864
0.755707 1.199390 -10.158844
-1.722593 -0.545608 -4.655182
-1.423404 -0.773101 -10.173248
-0.495276 -0.604226 -5.616974
1.981982 0.820148 -5.201996
-2.018740 0.557420 -4.597870
-2.225323 0.055932 -2.155975
1.527421 0.110863 -2.158661
0.995582 -0.722149 -5.523285
-1.346367 -0.669505 -9.299896
1.268852 0.514206 -0.314850
-0.102138 -0.795572 -9.126984
-2.053691 0.427679 -0.287445
-2.291225 1.040967 -5.180573
1.490057 -0.628085 -4.483856
-0.049259 1.302838 -10.993561
-2.623673 0.991178 -3.443451
-0.313885 0.305806 -3.289764
-1.178697 1.274881 -8.354767
2.806837 -0.407927 -6.894501
0.495181 0.398448 -6.437775
2.099480 0.069172 -3.211884
-0.771244 1.084323 -10.567780
-0.585240 0.503771 -5.252899
1.580982 0.148867 -4.107697
-2.844029 0.118670 -4.243744
-1.136098 -0.299428 -6.322784
-1.035796 0.615850 -0.776276
2.764249 0.450958 -6.894989
-1.245629 1.220054 -9.134796
1.374497 0.122547 -1.368988
2.056898 0.085564 -0.704865
-1.436399 -0.240015 -10.827362
-2.613931 0.463342 -0.907990
1.281388 0.718521 -1.804047
2.683407 0.049368 -5.494171
-2.834472 -0.555145 -0.482697
0.206110 1.202049 -7.408783
-1.001979 0.904104 -5.744965
-1.195757 0.981570 -7.212372
-1.249918 -0.218644 -7.761749
2.148131 0.872426 -4.484283
0.782938 -0.400246 -10.535248
-1.400805 0.541069 -10.300446
-0.056913 -0.021235 -5.324677
-1.317099 -0.136025 -8.815887
-2.142639 0.116706 -1.416656
-0.690858 -0.823878 -8.717682
2.230203 -0.617842 -4.669159
-2.320194 0.540279 -3.934967
0.160318 0.020281 -1.344147
0.176238 0.622056 -5.788849
-1.899984 0.481420 -5.381683
-3.287011 0.210465 -5.745575
0.189823 -0.938263 -10.864166
-1.842452 0.724516 -1.724884
0.398835 0.411314 -0.700348
-1.616140 -0.236502 -5.314056
0.933510 1.057711 -5.083893
-3.494859 -0.258201 -6.943451
-3.614559 0.661072 -5.056488
-2.086423 -0.739547 -5.207001
-0.967858 -0.032869 -1.537384
-2.718015 0.166241 -2.612152
-1.170492 -0.695214 -6.885345
0.568440 -0.957409 -8.222260
