Tower sampling points:
0.531610 -1.393929 -15.948773
6.097423 0.806802 -12.834821
2.028169 -0.796801 -4.521832
3.195283 -0.170600 -12.854474
6.070306 -0.471051 -12.732770
0.161921 0.447167 -8.340131
-2.076113 0.588280 -12.156232
0.155449 -0.802158 -4.553632
-4.032777 2.482824 -9.536420
-3.415672 -0.833337 -9.077740
0.854042 1.331868 -12.738751
-1.202290 0.504923 -3.867352
-3.899136 1.031803 -8.712750
5.974889 -2.472972 -13.049847
1.609508 -1.190080 -12.057477
5.219385 1.140481 -12.433331
0.806481 -0.429404 -1.566022
2.726266 0.661835 -0.473859
-0.742818 0.401406 -8.914044
-2.761225 -0.261823 -12.940533
2.951940 0.307924 -8.867535
0.440151 0.571928 -11.992535
1.292077 -0.089398 -7.649030
-2.418153 0.603681 0.391254
1.235630 -0.733690 -6.272931
0.075792 0.048753 0.016254
2.684490 -0.828290 -16.139020
2.064079 1.303988 -9.539349
3.863721 -0.600559 -7.961346
0.369083 -0.272702 -3.508649
1.534096 -0.192731 0.039569
-0.615594 0.355699 -4.646344
5.487944 0.601735 -4.621930
-3.692331 -2.232241 -4.963727
2.449423 0.600815 -13.418927
-4.568300 -0.719337 -8.659528
1.991545 1.171618 -7.993024
2.742763 0.227046 -4.554242
-3.275985 0.263368 -6.128949
1.160784 -0.716170 -12.955121
5.925163 0.346298 -8.873822
-2.900762 -0.410145 0.619037
-3.905795 -2.331669 -9.102338
6.278850 2.637250 -13.399457
1.248443 -0.947560 -8.067548
6.903349 2.383538 -10.627728
1.963945 -1.357920 -16.452374
2.752960 1.178581 -16.476422
4.430039 -0.364737 -12.810162
5.821999 2.254930 -5.278058
5.358498 -0.398764 -8.995465
-0.164102 -0.688563 -14.377850
4.611558 1.179698 -8.082745
2.152436 1.347889 -11.423871
3.124456 0.534556 -11.914349
0.700205 -0.946184 -7.038861
1.383734 -0.803967 -14.956158
0.950095 1.338638 -10.933148
1.039975 1.263523 -6.712323
1.776125 0.102602 -2.213727
1.783698 0.684053 -12.776227
-2.221853 1.224727 -8.988446
2.607476 -1.016213 -14.724835
-3.229543 2.785112 -13.531049
1.217201 0.314226 -4.694562
-0.832571 0.464453 -0.034833
-0.417053 0.222916 -7.673260
2.532698 1.558944 -15.005475
2.148732 -0.721196 -6.409344
1.227963 0.107066 -3.474469
2.405570 -0.351012 -13.265424
-0.642663 -0.939827 -8.021527
-0.056345 0.744027 -13.337750
3.723115 -0.697624 -3.942670
-1.458696 -0.252950 -0.587933
-3.925009 -0.628732 -4.561871
3.796071 1.173960 -12.033551
1.270016 1.005565 -2.396649
0.872989 0.441615 0.131061
1.459215 -0.131094 -0.999432
-2.505500 -0.744767 -4.597455
1.868590 0.527975 -11.628522
-3.142619 -2.638531 -13.100751
-0.976037 -0.321194 -12.640363
2.704532 1.522238 -12.757367
6.569728 2.780048 -9.597821
-1.703329 -0.937910 -12.853253
4.297044 0.593241 -12.865338
3.008892 -0.126444 -0.170575
2.762508 -1.130554 -12.611859
0.186692 0.462255 -1.188336
2.156133 0.780560 -8.760541
2.401223 -0.377702 -9.004437
0.275999 1.432475 -12.075726
-3.823030 1.035929 -12.896344
0.171321 1.209147 -7.920575
0.004718 -0.356888 -11.730939
0.567130 -0.510261 -14.997723
3.955272 1.023473 -3.977277
-0.250990 1.756641 -16.115521
2.836376 0.340353 -7.698651
2.023523 1.512119 -13.960675
-0.138529 -0.338435 -8.924420
0.328523 -1.419306 -16.805157
2.019819 0.384613 -5.041669
-1.348251 -0.678625 -3.894452
1.087774 -1.152354 -13.746075
6.687736 -2.440926 -9.148358
0.164265 1.068777 -6.878156
1.839728 0.962131 -3.770245
0.695700 -1.055882 -11.475873
-0.089516 1.570921 -13.671246
-2.407027 0.492586 -8.246747
4.011518 -0.812295 -12.057721
0.057647 0.900564 -10.453656
4.068925 0.071807 -4.655377
-1.840020 -0.816469 -8.100751
1.214112 1.284773 -9.533734
6.494507 1.555872 -9.094647
-0.349213 0.138674 -3.615948
2.652137 0.150354 -3.713239
-2.107067 -0.298479 -12.215924
4.950992 -0.027715 -4.685529
3.411203 1.007596 -8.418378
0.383503 0.345998 -4.045819
0.070206 1.064792 -4.651166
-0.426498 -0.519503 -16.851361
6.155032 -0.965835 -5.394574
1.488383 0.553687 -8.140546
5.301229 -0.735665 -12.950055
-0.408212 0.849940 -12.295026
-1.239195 0.537509 -8.274579
2.445673 -1.165918 -13.684247
-2.747984 0.076938 -0.119550
2.090280 0.614404 -6.342755
2.999273 -0.288658 -8.332257
-0.157017 1.590015 -15.236676
0.641685 0.676668 -8.939923
-1.974065 0.615358 -4.088544
2.005625 0.397437 -0.701764
-0.236436 0.716290 -14.204266
2.036258 1.523787 -12.318646
0.437430 1.552252 -14.559857
-1.570600 0.109041 -4.722943
1.397447 1.168788 -7.429852
1.838605 -0.289663 -12.702618
5.855661 -2.114462 -5.141949
1.480000 -0.992614 -11.294965
-4.564864 0.704402 -8.992474
4.726167 0.732367 -8.880841
6.363958 -2.566997 -5.614240
-2.769660 0.517836 -12.767072
0.832020 -1.349591 -15.222638
-0.181789 0.737900 -15.013837
4.502254 0.861258 -12.160626
2.083450 -0.406004 -7.580853
-0.862699 0.713213 -0.785565
-1.303474 -0.331546 -8.793073
4.003617 -0.840498 -8.859174
7.025272 -3.170020 -9.129620
5.447215 -0.884834 -8.356549
2.075391 0.514427 -7.587445
1.921727 -0.246535 -11.520856
6.769996 -0.039057 -8.905927
1.114627 0.941327 -3.150739
0.397869 1.760203 -16.533063
2.332627 0.828232 -12.191266
-1.371990 0.845352 -12.015668
0.971636 1.613954 -15.100568
7.124957 -2.125749 -10.209943
0.433597 0.097346 -1.968732
1.149870 0.318696 -12.095135
1.200464 -0.426660 -2.299542
-0.997116 1.474587 -12.817120
0.568212 -0.391477 -12.250165
2.333859 0.828488 -10.436322
6.138113 1.037545 -8.656964
0.192230 0.761316 -5.396161
0.926577 1.109020 -8.045331
1.785297 -0.604598 -3.775861
-0.038143 -1.131915 -12.729352
-4.170161 3.488465 -9.984662
2.658464 1.770760 -15.936444
6.895746 -0.799667 -8.862469
-4.034935 -0.168841 -10.683942
0.001774 1.078347 -9.658978
-3.163075 -2.739011 -5.562970
5.171809 -0.649750 -4.308636
2.274030 -0.913972 -11.884442
2.238877 0.078290 -0.055463
3.588222 1.537912 -12.663434
2.714150 -0.378831 -16.728253
0.753695 -0.530626 -9.164960
-0.149928 -0.183030 -4.304852
0.394337 0.744664 -12.747418
2.662508 0.610489 0.363422
2.011031 -0.433290 -14.983075
1.897643 -0.065680 -3.204633
3.303755 1.087577 -0.285443
1.922380 -0.947425 -5.527631
1.098879 0.872281 -1.456464
3.191284 -0.149707 -11.663434
-2.416246 -0.364644 -8.858319
1.683745 -0.295127 -8.963422
7.051467 -0.628631 -10.615338
-1.782974 -0.718716 -4.597943
-2.105647 0.784912 -12.867474
-2.286770 0.623234 -0.320233
0.100568 -0.270596 -9.974347
-3.256684 0.830855 -8.971967
2.193587 -0.457946 -10.545636
2.612098 0.977805 -4.281171
3.682846 0.561440 -8.914044
2.038095 1.036071 -14.999432
5.763039 -1.040109 -4.794720
-0.862425 0.954211 -4.311444
4.403445 -1.143570 -12.776776
0.849828 -0.871582 -9.856549
0.360766 1.004418 -3.584454
-3.815613 0.149401 -4.710919
-3.206066 -1.336650 -5.986371
0.429127 0.208687 -0.575360
-0.598227 -0.030673 -8.306378
0.303082 -0.070293 -5.583966
1.448760 0.590378 -8.987531
-3.247046 0.722861 -4.772076
0.613435 1.001366 -11.447369
6.219160 2.972448 -6.020551
2.611280 -1.538912 -16.258221
-1.486665 0.193704 0.013141
-2.368361 1.194822 -12.349347
4.266095 -0.183304 -4.027142
0.209650 0.272240 -7.366376
0.040984 -0.548928 -0.339642
2.832117 0.397357 -12.682965
6.320722 -1.223010 -6.075421
3.045364 -0.431388 -3.942242
-3.300528 0.650548 -14.539777
2.680192 0.657174 -8.324628
4.827192 0.044805 -8.976239
0.750772 -0.164210 -8.102155
1.500725 1.052526 -5.109967
1.611317 -0.258793 -4.634564
0.708202 -0.329810 -4.613873
-0.395407 0.256926 -0.554669
6.265472 1.520145 -6.431866
6.115873 3.207123 -14.308636
0.550117 1.297952 -9.304852
5.163335 1.380760 -13.075238
-3.216570 -0.687567 -14.359052
-0.570091 1.123534 -8.537946
-3.402267 2.953545 -6.085126
2.050998 -0.941364 -9.176923
-3.820498 -0.565872 -8.594464
0.954272 -0.610903 -3.362225
1.609382 1.613973 -16.656232
4.532799 -0.229910 -8.151471
0.361346 -0.675780 -5.192975
-2.675224 0.325011 -4.666119
1.266100 0.217074 -0.445660
-3.809580 2.189505 -5.300458
1.372053 1.379682 -13.564923
3.931379 0.796680 -4.618329
2.575854 0.386962 -15.116559
0.404505 1.567740 -13.203534
0.986268 0.027487 -4.105145
-2.995995 -0.210373 -8.383038
3.752416 -0.571599 -4.608868
-0.018937 -0.333838 -10.643475
0.369953 -0.597767 -1.072858
1.616777 -0.960450 -9.877545
-3.970604 -2.798469 -9.961041
-2.331522 -0.256691 -8.198773
3.642367 -0.097122 -8.391278
0.336888 -1.131996 -10.308026
-0.149849 0.711877 -8.954633
-0.051371 -0.589572 -8.281354
-1.689617 -0.050330 -8.285931
0.670660 -0.864171 -7.742047
-0.307653 -0.703242 -15.703473
2.564200 1.328588 -8.375043
3.807453 -0.469691 -12.592633
6.259361 -3.084517 -13.042340
0.214559 -0.808118 -6.525372
0.470489 0.161132 -14.995526
1.382977 1.028161 -4.441266
2.462416 -0.491798 -12.607526
-3.874818 1.453493 -4.902142
-0.440940 0.995640 -16.966046
-3.098222 -0.479155 -0.025128
3.858453 1.099204 -7.881268
2.745615 -0.921547 -8.359235
-0.281982 1.196789 -11.734967
5.608678 -0.972922 -12.418561
-2.223771 0.957987 -4.741132
0.602393 1.247174 -8.614423
-2.997605 0.910126 0.341144
-0.520990 -0.795846 -4.507672
0.907717 0.214928 -1.079877
1.029800 -0.880277 -12.038678
-3.281160 -0.741384 -4.387555
5.941721 0.170314 -12.849164
6.100460 0.828890 -4.572369
5.083790 1.017920 -4.281232
1.770247 -0.043135 -1.575848
0.914095 1.090848 -5.632977
2.340180 -0.311594 -4.151349
1.707190 -0.724240 -0.885724
3.308831 0.754677 -4.091962
6.255404 0.167939 -6.398236
1.434754 1.277584 -12.447369
-0.039106 0.260768 -12.303021
-2.914048 -0.906954 -12.911420
2.019310 1.407223 -8.899823
-3.436721 1.555077 -13.048444
-0.838846 -0.422888 -0.677533
1.542380 1.153999 -11.121869
0.551108 -0.358648 -12.912640
3.087077 0.086978 0.435321
0.605684 0.712297 -4.530438
2.463596 0.909846 -12.819379
0.356799 0.782804 -0.052960
-0.141280 -0.981127 -8.978619
-3.278895 0.514518 -0.406232
1.430549 0.486179 -7.393353
0.743275 -1.027251 -10.809735
6.229896 1.857739 -14.404645
0.206562 -1.086280 -11.892255
-3.975660 -1.526526 -10.348920
5.198668 0.986049 -8.362042
1.214097 1.522227 -14.273846
1.931348 -0.491814 -2.504559
3.511696 -0.381779 -8.952374
1.138916 0.772272 -12.870343
-0.788195 -0.324964 -4.126019
-2.075153 0.028849 -0.433636
1.041004 -0.790524 -8.654950
-1.639420 0.987022 -8.818341
3.258579 -0.377103 -12.255841
4.147790 0.831986 -8.386945
-0.121166 0.801246 -7.491071
1.792191 0.748303 -2.142865
-4.147802 -1.080817 -8.967145
2.432441 1.275960 -13.537946
0.807991 -0.185005 0.066241
-4.374002 -2.721742 -9.273053
4.219526 0.453594 -4.159955
-1.172398 -0.774658 -8.361737
1.151966 0.575844 -11.518353
-0.590901 0.152304 -12.800946
-2.203382 -0.556332 -12.815167
-3.310055 -1.505116 -12.881940
1.777666 -1.106014 -13.565472
-3.165654 -2.559301 -4.855573
4.425083 -0.244813 -12.192975
1.617916 0.996727 -6.502545
2.772557 1.629940 -16.987531
3.214816 1.050449 -12.271527
-0.103609 -1.381521 -15.905865
1.898382 -1.147050 -14.826520
0.868253 -0.357545 -7.163434
-4.423481 2.932138 -9.722760
-1.487823 0.906972 -12.624738
-3.005896 0.571111 -8.404462
0.748348 0.505372 -7.988141
6.287658 -1.809515 -13.197430
-0.970677 -0.440817 -11.963727
6.395743 -2.247122 -4.817120
-2.677469 -0.969326 -8.908246
-0.110177 -0.088822 -14.527142
0.640630 0.115729 -11.623273
4.971160 0.727382 -12.861066
2.188816 0.512082 -3.520428
2.098327 -0.528343 -5.073468
0.324941 -0.978665 -15.362775
5.740936 1.303187 -12.750531
-0.167581 -0.633453 -15.013043
-0.953737 -1.076879 -12.193341
5.932056 0.257546 -4.873761
0.149403 -1.144262 -14.098065
5.285398 -0.280635 -8.373273
1.527320 0.943313 -0.899640
2.162049 0.225279 -9.021344
0.251702 0.600126 -6.431927
0.744769 0.485615 -3.520123
3.315473 0.727222 -7.808026
1.928336 -1.010220 -10.530377
-1.410472 -0.091957 -4.166852
0.584505 -1.015675 -12.963239
6.534125 -1.294841 -9.029828
0.089781 -1.238026 -14.744550
-3.262514 2.446050 -5.390668
3.402964 -0.768077 -8.402020
1.930846 0.589363 -5.610577
-3.314479 -0.292260 -12.692548
6.298997 2.630913 -5.382733
-1.805030 0.522360 -8.059430
0.896511 -0.765386 -5.726849
0.172637 -0.665634 -3.964642
0.323833 0.038135 -2.787518
1.523643 1.739250 -15.310651
2.654361 0.824337 -11.670575
-0.726861 -0.208662 -8.949872
5.870522 2.995743 -13.660626
5.297688 0.553308 -8.942548
-2.429075 0.673041 -8.866864
3.824875 0.962178 -12.751263
2.198857 0.173247 -12.834821
3.496548 -0.036264 -4.425153
5.770201 -0.855739 -8.860822
2.045179 -0.989527 -12.490643
2.578838 -0.288745 -7.895551
2.615176 -1.174273 -15.631940
2.265837 1.327299 -10.835675
-4.097489 2.354789 -10.646649
0.038951 0.752043 -11.344769
1.351322 -1.238588 -12.737531
-2.564017 1.342260 -12.910931
-3.646276 3.217214 -13.672650
-3.046738 -0.377502 -8.968121
1.622888 -0.622178 -11.877850
0.636116 0.905420 -2.495648
3.540586 1.249846 -8.967877
0.168653 0.184716 -12.854657
6.487993 2.195406 -9.368268
-1.202055 1.108097 -8.435529
6.454832 -2.535853 -13.784650
-1.560430 -0.311146 -12.445538
2.072037 -0.936461 -7.915448
-3.316742 0.693989 -12.911969
3.366501 -0.296867 -7.855573
2.408699 1.535893 -14.409039
1.231604 0.795640 -0.227765
0.445801 1.399315 -10.631329
6.869919 3.282442 -9.676068
1.474385 -1.171317 -15.438031
4.786541 0.484157 -4.445233
1.360949 -0.554891 -1.396222
2.233440 0.797563 -11.231366
-4.084841 1.163575 -10.692975
-1.956705 -1.092366 -12.207074
-3.562190 -3.074526 -13.151166
0.071027 0.240951 -11.679547
1.388574 0.446688 -3.924054
-0.056837 0.552333 -4.397321
-1.073046 0.198084 -0.603253
1.146487 -0.176104 -12.451825
-0.619046 0.431570 -4.066144
2.689768 -0.404313 -11.822858
-1.750995 1.400391 -12.059918
1.627314 1.419866 -9.924054
4.744373 1.295078 -8.724835
2.186244 1.550858 -16.356122
0.930232 1.505347 -12.129437
-4.071916 1.905677 -9.463971
2.396479 0.292511 -11.700726
1.304998 -0.577956 -0.329449
1.451863 0.181617 -12.828778
2.410129 1.027095 -7.617963
4.713926 1.393572 -12.251263
5.522360 0.691472 -12.684247
0.077677 -0.100790 -7.981366
2.213532 1.303781 -10.124066
0.586266 -0.493731 -11.562421
4.532359 -0.470773 -8.921857
-1.236485 0.563013 -4.531720
4.063430 0.071875 -12.712140
5.780891 2.351403 -13.340924
0.131539 0.202987 -8.861737
-0.355137 0.900542 -12.870221
-3.279615 -0.825779 -8.446332
-0.244270 0.578444 -0.013654
-3.219115 -1.922457 -4.706036
-4.437144 1.227645 -8.754132
-0.570054 1.399995 -12.431561
-0.477021 0.633918 -11.762677
-1.519914 0.962718 -4.045270
-3.840457 -1.146679 -4.801251
2.404681 0.351329 -13.963666
4.503025 0.978405 -4.135663
-1.871931 -0.253235 -8.992047
2.407778 -0.364777 -11.245221
-2.343226 1.074203 -8.451154
-4.441648 -2.135694 -9.121320
-0.407249 -1.289707 -16.987347
-4.533699 -0.241154 -8.966962
-3.190571 -2.986172 -13.777631
6.214398 1.958540 -4.992474
0.909605 -0.572623 -2.781659
-2.798229 1.190454 -8.944867
2.523440 -0.572376 -4.688153
1.605874 -0.823715 -8.699261
6.383250 -0.423698 -14.441449
5.676869 1.713120 -5.196759
-4.554571 2.314649 -9.676740
2.267575 0.623006 -4.592267
1.641899 0.793910 -12.073529
0.773295 -0.539037 -6.636151
1.480681 1.119241 -15.036725
0.417735 -0.644253 -3.086224
-0.500053 -0.351877 -12.261823
2.422105 1.322799 -11.927533
3.097485 -0.883234 -12.991742
-2.212825 -0.728766 -4.116132
0.013237 0.562004 -3.532330
1.961806 -0.190383 -6.408246
-3.752253 2.587451 -13.465131
-3.235085 -1.855911 -14.110333
0.156629 1.204111 -14.962933
2.462422 -0.842612 -14.210126
-1.710595 0.239472 -12.402875
-2.083454 -0.246546 -4.649457
5.136242 -0.910489 -8.930646
-0.496450 1.037715 -4.728864
2.610018 -0.957192 -8.907635
1.074018 0.736341 -8.497540
1.860306 -0.019515 -12.027631
1.186525 -0.737771 -7.461774
-1.436212 -0.389675 -0.047528
0.172691 -0.713545 -7.073041
1.223940 -0.725426 -4.607831
0.029395 0.992861 -8.413068
3.163433 0.829678 -8.883466
6.350946 0.680869 -14.567059
6.200273 -1.017809 -12.868451
2.972632 -0.249948 -8.921979
1.024414 0.570803 -2.746625
1.465709 -0.625754 -5.624738
1.442778 0.420791 -1.067242
0.436160 -0.538969 -1.964764
-3.299878 2.881464 -14.111737
3.322146 -1.002656 -12.317975
1.792745 -1.449584 -16.970929
5.868533 -0.204003 -8.903546
0.557767 0.871000 -1.224530
-1.200586 0.734678 -9.040570
-3.733392 -1.692414 -4.842755
2.457757 -0.859595 -13.056134
-3.692935 0.496624 -8.919354
3.701367 -0.346102 -11.928143
0.125702 -0.356574 -9.407941
-3.369101 1.750024 -6.247357
2.020790 -0.433052 -0.052777
1.774401 1.172809 -14.399823
-2.007685 0.429870 -4.636151
2.981226 0.404990 -0.035931
2.252139 -0.367719 -9.908368
-0.680736 -0.414402 -7.813947
5.653264 1.115759 -4.434735
2.621927 -0.000123 -0.554669
-0.466545 -0.871695 -8.536237
-0.249668 0.686762 -8.011456
1.746671 -0.192089 -0.527753
-3.995065 -1.727374 -9.070538
2.331229 0.649873 -0.085736
1.526270 0.670828 -3.430646
5.010162 -0.308954 -12.729230
0.809143 0.999375 -12.308331
4.167491 -0.505423 -8.461163
0.457615 0.026763 -1.371625
0.331354 0.954692 -4.127362
5.200400 1.006052 -4.845441
1.205519 -0.809929 -6.824078
-2.223690 -0.741329 -8.505475
2.470166 -0.328061 -14.677350
2.245162 0.725031 -9.292035
-0.029228 -0.734205 -10.276349
-0.797710 0.852990 -3.776654
4.590502 0.575222 -8.210919
1.307624 1.464294 -13.010236
1.441945 1.252831 -7.970319
-1.826096 0.621399 -0.025677
1.986262 0.548623 -7.006757
5.916257 1.181764 -9.127240
1.472531 0.121950 -11.682477
2.193067 -0.670401 -7.125531
1.786604 1.443136 -11.805829
6.414114 -1.488673 -14.244672
-0.635460 -0.226444 -4.631146
3.458712 0.542503 -4.606732
-2.827161 0.611919 -0.078534
-0.718915 0.599850 -8.389264
-1.344497 -0.919124 -8.848676
1.587164 1.186163 -9.161542
0.962403 -0.498492 -1.042462
-1.356411 1.001450 -7.933575
7.157717 -2.656294 -9.007550
-3.538107 -0.179978 -8.846722
1.248392 1.307860 -10.388348
4.443456 -0.747261 -12.379376
2.317278 -0.079427 -4.659955
5.590188 -0.255611 -12.827557
-0.005278 -0.321662 -11.197552
-2.649956 -0.211396 -4.562665
0.372558 1.108808 -7.425641
-0.716578 1.003548 -9.045026
7.002473 0.908992 -10.788434
0.341885 0.716858 -0.705426
6.818724 2.757945 -10.122235
-0.444539 -0.052594 -0.045575
-0.145225 -0.919970 -12.254132
2.026472 1.592222 -15.223920
-1.102417 1.192563 -12.353436
0.326193 1.401029 -12.642560
4.221601 0.570939 -8.905255
-2.580150 -0.367150 0.115863
2.634311 -0.749619 -4.074139
-3.370102 1.869246 -14.494550
2.104193 0.621964 -8.105145
-3.119318 0.148956 -12.915631
1.981548 -0.056571 -1.033673
-0.213280 0.763556 -1.020673
3.664001 -0.747715 -13.040631
0.566380 -0.344638 -7.641949
0.436115 1.632051 -15.090436
2.167516 -0.257837 -3.625653
-3.650677 -2.504878 -13.084637
-1.189500 -0.828745 -12.844159
-0.463335 1.466724 -15.645245
0.575811 -0.340985 -4.106061
2.168664 0.870492 -9.831342
1.750526 -0.729945 -6.067731
2.587357 1.430017 -15.544720
-0.030216 -0.657822 -3.481549
3.660037 0.668197 -12.017438
2.242133 -1.282251 -15.989667
4.756334 1.188341 -12.737836
4.362263 -0.819042 -8.064740
2.326482 0.322456 -10.304120
